 4816 ; Бона иностранная. 3 шт ;  ;  ;  ;  ; 32 ; AlexAlex ; 94 
 4817 ; Бона иностранная. 3 шт ;  ;  ;  ;  ; 18 ; 33madmax33 ; 92 
 4818 ; Бона иностранная. 3 шт ;  ;  ;  ;  ; 10 ; pion-61 ; 86 
 4819 ; Бона иностранная ;  ;  ;  ;  ; 14 ; ИЮМов1 ; 159 
 4820 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Юбер ; 59 
 4821 ; Бона иностранная. 5 шт ;  ;  ;  ;  ; 54 ; pion-61 ; 114 
 4822 ; Бона иностранная ;  ;  ;  ;  ; 90 ; ИЮМов1 ; 209 
 4823 ; Бона иностранная ;  ;  ;  ;  ; 11 ; POSHEXON ; 153 
 4824 ; Бона иностранная ;  ;  ;  ;  ; 57 ; POSHEXON ; 153 
 4825 ; Бона иностранная ;  ;  ;  ;  ; 63 ; kostian1284 ; 157 
 4571 ; Бона иностранная ;  ;  ;  ;  ; 3 ; AlexAlex ; 31 
 4572 ; Бона иностранная ;  ;  ;  ;  ; 4 ; газета ; 39 
 4573 ; Бона иностранная ;  ;  ;  ;  ; 9 ; газета ; 20 
 4574 ; Бона иностранная ;  ;  ;  ;  ; 8 ; газета ; 35 
 4575 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Юбер ; 46 
 4576 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4577 ; Бона иностранная ;  ;  ;  ;  ; 5 ; smel ; 40 
 4578 ; Бона иностранная ;  ;  ;  ;  ; 26 ; smel ; 53 
 4579 ; Бона иностранная ;  ;  ;  ;  ; 16 ; AlexAlex ; 30 
 4580 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4581 ; Бона иностранная ;  ;  ;  ;  ; 17 ; Юбер ; 43 
 4582 ; Бона иностранная ;  ;  ;  ;  ; 15 ; smel ; 42 
 4583 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 33 
 4584 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4585 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Василиск_Премудрый ; 30 
 4586 ; Бона иностранная ;  ;  ;  ;  ; 5 ; smel ; 40 
 4587 ; Бона иностранная ;  ;  ;  ;  ; 4 ; advokatx ; 30 
 4588 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Василиск_Премудрый ; 30 
 4589 ; Бона иностранная ;  ;  ;  ;  ; 4 ; газета ; 33 
 4590 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4591 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4592 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Ромбор ; 34 
 4593 ; Бона иностранная ;  ;  ;  ;  ; 5 ; газета ; 22 
 4594 ; Бона иностранная ;  ;  ;  ;  ; 9 ; smel ; 50 
 4595 ; Бона иностранная ;  ;  ;  ;  ; 12 ; AlexAlex ; 39 
 4596 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4597 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Юбер ; 36 
 4598 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Юбер ; 36 
 4599 ; Бона иностранная ;  ;  ;  ;  ; 11 ; газета ; 26 
 4600 ; Бона иностранная ;  ;  ;  ;  ; 19 ; sergeui ; 37 
 4601 ; Бона иностранная ;  ;  ;  ;  ; 21 ; 161rus ; 160 
 4602 ; Бона иностранная ;  ;  ;  ;  ; 66 ; Sterh ; 180 
 4603 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Sterh ; 204 
 4604 ; Бона иностранная ;  ;  ;  ;  ; 53 ; smel ; 1016 
 4605 ; Бона иностранная ;  ;  ;  ;  ; 20 ; a54 ; 193 
 4801 ; Бона иностранная. 2 шт ;  ;  ;  ;  ; 22 ; asus ; 82 
 4802 ; Бона иностранная ;  ;  ;  ;  ; 63 ; ИЮМов1 ; 429 
 4803 ; Бона иностранная ;  ;  ;  ;  ; 28 ; dsp ; 399 
 4804 ; Бона иностранная ;  ;  ;  ;  ; 11 ; asus ; 85 
 4805 ; Бона иностранная. 3 шт ;  ;  ;  ;  ; 77 ; asus ; 123 
 4806 ; Бона иностранная ;  ;  ;  ;  ; 5 ; asus ; 50 
 4807 ; Бона иностранная ;  ;  ;  ;  ; 65 ; faihu ; 114 
 4808 ; Бона иностранная. 2 шт ;  ;  ;  ;  ; 8 ; faihu ; 100 
 4809 ; Бона иностранная. 2 шт ;  ;  ;  ;  ; 52 ; KYZIA ; 93 
 4810 ; Бона иностранная ;  ;  ;  ;  ; 51 ; ИЮМов1 ; 51 
 4811 ; Бона иностранная ;  ;  ;  ;  ; 48 ; AlexAlex ; 48 
 4812 ; Бона иностранная ;  ;  ;  ;  ; 21 ; AlexAlex ; 47 
 4813 ; Бона иностранная ;  ;  ;  ;  ; 17 ; max2008 ; 81 
 4814 ; Бона иностранная. 2 шт ;  ;  ;  ;  ; 15 ; torus72 ; 291 
 4815 ; Бона иностранная. 3 шт ;  ;  ;  ;  ; 38 ; fedotov.andrei ; 81 
 4521 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Василиск_Премудрый ; 31 
 4522 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 31 
 4523 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 30 
 4524 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 31 
 4525 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4526 ; Бона иностранная ;  ;  ;  ;  ; 4 ; raise ; 31 
 4527 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 30 
 4528 ; Бона иностранная ;  ;  ;  ;  ; 21 ; Василиск_Премудрый ; 30 
 4529 ; Бона иностранная ;  ;  ;  ;  ; 3 ; smel ; 30 
 4530 ; Бона иностранная ;  ;  ;  ;  ; 7 ; sergeui ; 38 
 4531 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 30 
 4532 ; Бона иностранная ;  ;  ;  ;  ; 8 ; smel ; 34 
 4533 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 30 
 4534 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 30 
 4535 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Юбер ; 30 
 4536 ; Бона иностранная ;  ;  ;  ;  ; 9 ; smel ; 35 
 4537 ; Бона иностранная ;  ;  ;  ;  ; 9 ; газета ; 20 
 4538 ; Бона иностранная ;  ;  ;  ;  ; 9 ; газета ; 20 
 4539 ; Бона иностранная ;  ;  ;  ;  ; 7 ; sergeui ; 37 
 4540 ; Бона иностранная ;  ;  ;  ;  ; 9 ; sergeui ; 38 
 4541 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Юбер ; 32 
 4542 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4543 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4544 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Ромбор ; 43 
 4545 ; Бона иностранная ;  ;  ;  ;  ; 3 ; газета ; 29 
 4546 ; Бона иностранная ;  ;  ;  ;  ; 9 ; газета ; 20 
 4547 ; Бона иностранная ;  ;  ;  ;  ; 9 ; газета ; 20 
 4548 ; Бона иностранная ;  ;  ;  ;  ; 5 ; raise ; 31 
 4549 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4550 ; Бона иностранная ;  ;  ;  ;  ; 6 ; газета ; 33 
 4551 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4552 ; Бона иностранная ;  ;  ;  ;  ; 9 ; газета ; 20 
 4553 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Юбер ; 34 
 4554 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4555 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Figaro65 ; 31 
 4556 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Figaro65 ; 30 
 4557 ; Бона иностранная ;  ;  ;  ;  ; 4 ; газета ; 39 
 4558 ; Бона иностранная ;  ;  ;  ;  ; 15 ; smel ; 40 
 4559 ; Бона иностранная ;  ;  ;  ;  ; 21 ; газета ; 28 
 4560 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4561 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Юбер ; 36 
 4562 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Юбер ; 36 
 4563 ; Бона иностранная ;  ;  ;  ;  ; 14 ; sergeui ; 31 
 4564 ; Бона иностранная ;  ;  ;  ;  ; 15 ; AlexAlex ; 41 
 4565 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Юбер ; 51 
 4566 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Юбер ; 38 
 4567 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Юбер ; 40 
 4568 ; Бона иностранная ;  ;  ;  ;  ; 3 ; AlexAlex ; 31 
 4569 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Майкл ; 40 
 4570 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4373 ; 1 рубль ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 62 ; svv ; 717 
 4374 ; 3 рубля ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 42 ; Сырбор ; 906 
 4375 ; 5 рублей ; 1938 ; Гос.казначейские билеты СССР ;  ;  ; 40 ; Сырбор ; 545 
 4376 ; 1 червонец ; 1937 ; Билет ;  ;  ; 105 ; joper69 ; 2000 
 4377 ; 3 червонца ; 1937 ; Билет ;  ;  ; 110 ; Сырбор ; 1356 
 4378 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 95 ; 3051234 ; 1020 
 4379 ; 10 червонцев ; 1937 ; Билет ;  ;  ; 139 ; Randi ; 611 
 4380 ; 25000000 рублей ; 1924 ; Закавказье ;  ;  ; 58 ; SANGOLD1 ; 547 
 4381 ; 100000000 рублей ; 1924 ; Закавказье ;  ;  ; 23 ; svv ; 419 
 4382 ; 75000000 рублей ; 1924 ; Закавказье ;  ;  ; 72 ; torus72 ; 3277 
 4383 ; 1000000000 рублей ; 1924 ; Закавказье ;  ;  ; 37 ; МСК ; 1683 
 4384 ; Бона. 250 рублей. Армения ; 1919 ;  ;  ;  ; 63 ; GenyM ; 1125 
 4385 ; 10000 рублей ; 1921 ; Армения ;  ;  ; 32 ; koga ; 220 
 4386 ; 100 рублей ; 1919 ; Грузия ;  ;  ; 61 ; okotv ; 172 
 4387 ; 1000 рублей ; 1920 ; Грузия ;  ;  ; 46 ; faihu ; 206 
 4388 ; 1000 рублей ; 1920 ; Азербайджан ;  ;  ; 25 ; andreyM ; 104 
 4389 ; 250 рублей ; 1919 ; Закаспийское Временное Правительство ;  ;  ; 15 ; raise ; 351 
 4390 ; 100 рублей ; 1918 ; Туркестан ;  ;  ; 32 ; Des2011 ; 316 
 4391 ; 3 рубля ; 1918 ; Туркестан ;  ;  ; 23 ; Des2011 ; 161 
 4392 ; Бона. 50 рублей. Северный кавказ ; 1918 ;  ;  ;  ; 35 ; Des2011 ; 925 
 4393 ; 1 рубль золотом ; 1924 ; Гос.казначейские билеты СССР ;  ;  ; 58 ; ac ; 846 
 4394 ; 1 рубль золотом ; 1928 ; Гос.казначейские билеты СССР ;  ;  ; 49 ; никсер ; 880 
 4395 ; Билет в 200 рублей. Гос. внутренний заем ; 1917 ;  ;  ;  ; 14 ; kont ; 227 
 4396 ; Билет в 200 рублей. Гос. внутренний заем ; 1917 ;  ;  ;  ; 8 ; torus72 ; 431 
 4397 ; Свидетельство на гос. Ренту в 200 рублей ;  ;  ;  ;  ; 37 ; vjacha ; 204 
 4398 ; Акция на 200 рублей. С-Петербургский частный коммерческий банк ; 1910 ;  ;  ;  ; 44 ; kont ; 236 
 4399 ; Акция ; 1897 ;  ;  ;  ; 58 ; 33madmax33 ; 67 
 4400 ; Акция ; 1897 ;  ;  ;  ; 10 ; 33madmax33 ; 34 
 4401 ; 50 рублей ; 1947 ; билет ;  ;  ; 27 ; albar ; 2550 
 4402 ; 100 рублей ; 1947 ; билет ;  ;  ; 37 ; albar ; 2301 
 4501 ; Бона иностранная ;  ;  ;  ;  ; 2 ; raise ; 30 
 4502 ; Бона иностранная ;  ;  ;  ;  ; 31 ; Атлантик ; 31 
 4503 ; Бона иностранная ;  ;  ;  ;  ; 6 ; raise ; 32 
 4504 ; Бона иностранная ;  ;  ;  ;  ; 3 ; газета ; 29 
 4505 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 30 
 4506 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Василиск_Премудрый ; 31 
 4507 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Figaro65 ; 30 
 4508 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Скрудж ; 30 
 4509 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Юбер ; 38 
 4510 ; Бона иностранная ;  ;  ;  ;  ; 8 ; advokatx ; 34 
