 4717 ; Бона иностранная ;  ;  ;  ;  ; 11 ; 555ИЛЬЯ555 ; 37 
 4718 ; Бона иностранная ;  ;  ;  ;  ; 7 ; 555ИЛЬЯ555 ; 34 
 4719 ; Бона иностранная ;  ;  ;  ;  ; 3 ; 555ИЛЬЯ555 ; 31 
 4720 ; Бона иностранная ;  ;  ;  ;  ; 40 ; smel ; 153 
 4721 ; Бона иностранная ;  ;  ;  ;  ; 33 ; 555650 ; 174 
 4722 ; Бона иностранная ;  ;  ;  ;  ; 3 ; карпер ; 102 
 4723 ; Бона иностранная ;  ;  ;  ;  ; 13 ; карпер ; 66 
 4724 ; Бона иностранная ;  ;  ;  ;  ; 22 ; smel ; 255 
 4725 ; Бона иностранная ;  ;  ;  ;  ; 16 ; smel ; 153 
 4726 ; Бона иностранная ;  ;  ;  ;  ; 7 ; benc ; 265 
 4727 ; Бона иностранная ;  ;  ;  ;  ; 11 ; карпер ; 162 
 4728 ; Бона иностранная ;  ;  ;  ;  ; 19 ; QSL ; 140 
 4729 ; Бона иностранная ;  ;  ;  ;  ; 60 ; QSL ; 204 
 4730 ; Бона иностранная ;  ;  ;  ;  ; 7 ; sikachai ; 114 
 4731 ; Бона иностранная ;  ;  ;  ;  ; 7 ; 555ИЛЬЯ555 ; 35 
 4732 ; Бона иностранная ;  ;  ;  ;  ; 5 ; карпер ; 105 
 4733 ; Бона иностранная ;  ;  ;  ;  ; 21 ; vladimir-sirke ; 55 
 4734 ; Бона иностранная ;  ;  ;  ;  ; 4 ; 555ИЛЬЯ555 ; 47 
 4735 ; Бона иностранная ;  ;  ;  ;  ; 4 ; normad ; 102 
 4736 ; Бона иностранная ;  ;  ;  ;  ; 6 ; kompman ; 92 
 4737 ; Бона иностранная ;  ;  ;  ;  ; 62 ; filat100 ; 284 
 4738 ; Бона иностранная ;  ;  ;  ;  ; 2 ; ек ; 45 
 4667 ; Бона иностранная ;  ;  ;  ;  ; 17 ; kozerog ; 41 
 4668 ; Бона иностранная ;  ;  ;  ;  ; 7 ; sasa1369 ; 31 
 4669 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Gera_K ; 30 
 4670 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Alex75 ; 33 
 4671 ; Бона иностранная ;  ;  ;  ;  ; 3 ; vladimir-sirke ; 102 
 4672 ; Бона иностранная ;  ;  ;  ;  ; 8 ; Smit ; 37 
 4673 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 555ИЛЬЯ555 ; 13 
 4674 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 555ИЛЬЯ555 ; 13 
 4675 ; Бона иностранная ;  ;  ;  ;  ; 3 ; 555ИЛЬЯ555 ; 11 
 4676 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 555ИЛЬЯ555 ; 13 
