 3616 ; Бона иностранная ;  ;  ;  ;  ; 8 ; mihailra ; 33 
 3617 ; Бона иностранная ;  ;  ;  ;  ; 2 ; kent01 ; 70 
 3618 ; Бона иностранная ;  ;  ;  ;  ; 9 ; 78 ; 73 
 3619 ; Бона иностранная ;  ;  ;  ;  ; 22 ; ек ; 47 
 3620 ; Бона иностранная ;  ;  ;  ;  ; 28 ; KKK ; 150 
 3621 ; Бона иностранная ;  ;  ;  ;  ; 25 ; Roman_B ; 196 
 3622 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Roman_B ; 120 
 3623 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Almarc ; 62 
 3624 ; Бона иностранная ;  ;  ;  ;  ; 16 ; AnvlaSar6216 ; 159 
 3625 ; Бона иностранная ;  ;  ;  ;  ; 20 ; AnvlaSar6216 ; 400 
 3626 ; Бона иностранная ;  ;  ;  ;  ; 50 ; derk02 ; 392 
 3627 ; Бона иностранная ;  ;  ;  ;  ; 39 ; shais1 ; 90 
 3628 ; Бона иностранная ;  ;  ;  ;  ; 6 ; QSL ; 102 
 3629 ; Бона иностранная ;  ;  ;  ;  ; 8 ; QSL ; 55 
 3630 ; Бона иностранная ;  ;  ;  ;  ; 19 ; Solus ; 100 
 3631 ; Бона иностранная ;  ;  ;  ;  ; 11 ; shais1 ; 39 
 3632 ; Бона иностранная ;  ;  ;  ;  ; 20 ; yrik ; 40 
 3633 ; Бона иностранная ;  ;  ;  ;  ; 7 ; AnvlaSar6216 ; 100 
 3634 ; Бона иностранная ;  ;  ;  ;  ; 72 ; 542 ; 408 
 3635 ; Бона иностранная ;  ;  ;  ;  ; 46 ; derk02 ; 320 
 3636 ; Бона иностранная ;  ;  ;  ;  ; 15 ; mihailra ; 34 
 3637 ; Бона иностранная ;  ;  ;  ;  ; 24 ; derk02 ; 306 
 3638 ; Бона иностранная ;  ;  ;  ;  ; 19 ; derk02 ; 318 
 3639 ; Бона иностранная ;  ;  ;  ;  ; 30 ; Solus ; 153 
 3640 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Roman_B ; 226 
 3641 ; Бона иностранная ;  ;  ;  ;  ; 5 ; molchun ; 32 
 3642 ; Бона иностранная ;  ;  ;  ;  ; 13 ; brent ; 184 
