 3532 ; Бона иностранная ;  ;  ;  ;  ; 13 ; tau ; 65 
 3482 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Sky2 ; 36 
 3483 ; Бона иностранная ;  ;  ;  ;  ; 8 ; valsv ; 20 
 3484 ; Бона иностранная ;  ;  ;  ;  ; 19 ; вий444 ; 21 
 3485 ; Бона иностранная ;  ;  ;  ;  ; 31 ; gelind ; 45 
 3486 ; Бона иностранная ;  ;  ;  ;  ; 19 ; kot24 ; 19 
 3487 ; Бона иностранная ;  ;  ;  ;  ; 15 ; сс400 ; 16 
 3488 ; Бона иностранная ;  ;  ;  ;  ; 7 ; цц ; 19 
 3489 ; Бона иностранная ;  ;  ;  ;  ; 23 ; AlexFil ; 24 
 3490 ; Бона иностранная ;  ;  ;  ;  ; 12 ; RomzesIV ; 23 
 3491 ; Бона иностранная ;  ;  ;  ;  ; 8 ; RomzesIV ; 20 
 3492 ; Бона иностранная ;  ;  ;  ;  ; 6 ; ТУК2 ; 42 
 3493 ; Бона иностранная ;  ;  ;  ;  ; 22 ; ТУК2 ; 31 
 3494 ; Бона иностранная ;  ;  ;  ;  ; 34 ; Valois ; 38 
 3495 ; Бона иностранная ;  ;  ;  ;  ; 34 ; ТУК2 ; 51 
 3496 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Sky2 ; 31 
 3497 ; Бона иностранная ;  ;  ;  ;  ; 15 ; RomzesIV ; 26 
 3498 ; Бона иностранная ;  ;  ;  ;  ; 29 ; Sky2 ; 33 
 3499 ; Бона иностранная ;  ;  ;  ;  ; 30 ; Sky2 ; 31 
 3500 ; Бона иностранная ;  ;  ;  ;  ; 10 ; tss ; 36 
 3501 ; Бона иностранная ;  ;  ;  ;  ; 13 ; RomzesIV ; 30 
 3502 ; Бона иностранная ;  ;  ;  ;  ; 28 ; valsv ; 32 
 3503 ; Бона иностранная ;  ;  ;  ;  ; 10 ; ТУК2 ; 30 
 3504 ; Бона иностранная ;  ;  ;  ;  ; 31 ; en_ssw ; 45 
 3505 ; Бона иностранная ;  ;  ;  ;  ; 7 ; valsv ; 32 
 3506 ; Бона иностранная ;  ;  ;  ;  ; 21 ; en_ssw ; 30 
 3507 ; Бона иностранная ;  ;  ;  ;  ; 21 ; en_ssw ; 30 
 3508 ; Бона иностранная ;  ;  ;  ;  ; 14 ; valsv ; 26 
 3509 ; Бона иностранная ;  ;  ;  ;  ; 12 ; valsv ; 26 
 3510 ; Бона иностранная ;  ;  ;  ;  ; 15 ; en_ssw ; 35 
 3511 ; Бона иностранная ;  ;  ;  ;  ; 29 ; kai2009 ; 138 
 3512 ; Бона иностранная ;  ;  ;  ;  ; 39 ; kai2009 ; 100 
 3513 ; Бона иностранная ;  ;  ;  ;  ; 15 ; kot24 ; 33 
 3514 ; Бона иностранная ;  ;  ;  ;  ; 20 ; en_ssw ; 43 
 3515 ; Бона иностранная ;  ;  ;  ;  ; 12 ; ТУК2 ; 30 
 3516 ; Бона иностранная ;  ;  ;  ;  ; 23 ; Sky2 ; 33 
 3517 ; Бона иностранная ;  ;  ;  ;  ; 21 ; ТУК2 ; 39 
 3518 ; Бона иностранная ;  ;  ;  ;  ; 7 ; ТУК2 ; 31 
 3519 ; Бона иностранная ;  ;  ;  ;  ; 28 ; tau ; 51 
 3520 ; Бона иностранная ;  ;  ;  ;  ; 24 ; ТУК2 ; 32 
 3521 ; Бона иностранная ;  ;  ;  ;  ; 22 ; strestas ; 51 
 3522 ; Бона иностранная ;  ;  ;  ;  ; 7 ; kai2009 ; 163 
 3523 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Sky2 ; 151 
 3524 ; Бона иностранная ;  ;  ;  ;  ; 5 ; kai2009 ; 155 
 3525 ; Бона иностранная ;  ;  ;  ;  ; 9 ; kai2009 ; 163 
 3526 ; Бона иностранная ;  ;  ;  ;  ; 12 ; RomzesIV ; 20 
 3527 ; Бона иностранная ;  ;  ;  ;  ; 1 ; kot24 ; 50 
 3528 ; Бона иностранная ;  ;  ;  ;  ; 29 ; bethowen ; 31 
 3529 ; Бона иностранная ;  ;  ;  ;  ; 4 ; kot24 ; 20 
 3530 ; Бона иностранная ;  ;  ;  ;  ; 57 ; andrew24 ; 164 
 3531 ; Бона иностранная ;  ;  ;  ;  ; 12 ; tau ; 39 
 3432 ; Главное об-во Российских ж/д. облигация в 125 рублей ; 1861 ;  ;  ;  ; 79 ; Mike! ; 2222 
 3433 ; Акция ; 1913 ;  ;  ;  ; 10 ; Седой ; 357 
 3434 ; Акция ; 1913 ;  ;  ;  ; 39 ; Седой ; 384 
 3435 ; 3 червонца (2 шт) ; 1937 ;  ;  ;  ; 32 ; Злыдень ; 104 
 3436 ; 3 червонца (2 шт) ; 1937 ;  ;  ;  ; 36 ; vital73 ; 121 
 3437 ; 3 червонца (2 шт) ; 1937 ;  ;  ;  ; 24 ; valsv ; 86 
 3438 ; 10 рублей (2 шт) ; 1909 ;  ;  ;  ; 17 ; Al0851 ; 55 
 3439 ; 10 рублей (2 шт) ; 1909 ;  ;  ;  ; 10 ; kkait ; 47 
 3440 ; 10 рублей (2 шт) ; 1909 ;  ;  ;  ; 8 ; kkait ; 45 
 3441 ; 5, 10 рублей ; 1909 ;  ;  ;  ; 29 ; Al0851 ; 93 
 3442 ; 5, 10 рублей ; 1909 ;  ;  ;  ; 20 ; MS ; 61 
 3443 ; 5, 10 рублей ; 1909 ;  ;  ;  ; 35 ; MS ; 66 
 3444 ; 1, 3 рубля ; 1938 ;  ;  ;  ; 25 ; Al0851 ; 160 
 3445 ; 50 копеек (6 шт) ; 1915 ;  ;  ;  ; 46 ; вася и петя ; 116 
 3446 ; Купоны (4 шт) ;  ;  ;  ;  ; 8 ; Седой ; 37 
 3447 ; Купоны (8 шт) ;  ;  ;  ;  ; 3 ; koga ; 41 
 3448 ; Купоны (8 шт) ;  ;  ;  ;  ; 2 ; pavl ; 40 
 3449 ; Купоны (8 шт) ;  ;  ;  ;  ; 3 ; Bagrin ; 41 
 3450 ; Купоны (16шт) ;  ;  ;  ;  ; 7 ; Bagrin ; 161 
 3451 ; Бона иностранная ;  ;  ;  ;  ; 12 ; tss ; 33 
 3452 ; Бона иностранная ;  ;  ;  ;  ; 13 ; tss ; 45 
 3453 ; Бона иностранная ;  ;  ;  ;  ; 26 ; Sky2 ; 41 
 3454 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Sky2 ; 41 
 3455 ; Бона иностранная ;  ;  ;  ;  ; 30 ; Sky2 ; 41 
 3456 ; Бона иностранная ;  ;  ;  ;  ; 13 ; valsv ; 20 
 3457 ; Бона иностранная ;  ;  ;  ;  ; 14 ; valsv ; 20 
 3458 ; Бона иностранная ;  ;  ;  ;  ; 14 ; valsv ; 20 
 3459 ; Бона иностранная ;  ;  ;  ;  ; 14 ; valsv ; 20 
 3460 ; Бона иностранная ;  ;  ;  ;  ; 17 ; valsv ; 21 
 3461 ; Бона иностранная ;  ;  ;  ;  ; 10 ; цц ; 19 
 3462 ; Бона иностранная ;  ;  ;  ;  ; 9 ; цц ; 19 
 3463 ; Бона иностранная ;  ;  ;  ;  ; 7 ; цц ; 19 
 3464 ; Бона иностранная ;  ;  ;  ;  ; 14 ; valsv ; 21 
 3465 ; Бона иностранная ;  ;  ;  ;  ; 10 ; й12 ; 20 
 3466 ; Бона иностранная ;  ;  ;  ;  ; 8 ; й12 ; 20 
 3467 ; Бона иностранная ;  ;  ;  ;  ; 8 ; цц ; 19 
 3468 ; Бона иностранная ;  ;  ;  ;  ; 7 ; цц ; 19 
 3469 ; Бона иностранная ;  ;  ;  ;  ; 7 ; цц ; 19 
 3470 ; Бона иностранная ;  ;  ;  ;  ; 14 ; цц ; 24 
 3471 ; Бона иностранная ;  ;  ;  ;  ; 9 ; цц ; 19 
 3472 ; Бона иностранная ;  ;  ;  ;  ; 12 ; valsv ; 20 
 3473 ; Бона иностранная ;  ;  ;  ;  ; 10 ; valsv ; 20 
 3474 ; Бона иностранная ;  ;  ;  ;  ; 36 ; von_Schwarz ; 62 
 3475 ; Бона иностранная ;  ;  ;  ;  ; 31 ; von_Schwarz ; 61 
 3476 ; Бона иностранная ;  ;  ;  ;  ; 25 ; von_Schwarz ; 50 
 3477 ; Бона иностранная ;  ;  ;  ;  ; 31 ; von_Schwarz ; 60 
 3478 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Sky2 ; 36 
 3479 ; Бона иностранная ;  ;  ;  ;  ; 17 ; valsv ; 25 
 3480 ; Бона иностранная ;  ;  ;  ;  ; 39 ; murew ; 40 
 3481 ; Бона иностранная ;  ;  ;  ;  ; 14 ; цц ; 22 
 3382 ; 10 копеек. Ростово Нахичев ;  ;  ;  ;  ; 19 ; v2v2 ; 832 
 3383 ; 1 копейка. Ростово Нахичев ;  ;  ;  ;  ; 30 ; kons7 ; 523 
 3384 ; 1 копейка. Ростово Нахичев ;  ;  ;  ;  ; 6 ; destroer ; 505 
 3385 ; 25 копеек. Ростово Нахичев ;  ;  ;  ;  ; 8 ; kons7 ; 527 
