 3652 ; Бона иностранная ;  ;  ;  ;  ; 4 ; al69 ; 91 
 3602 ; Бона иностранная ;  ;  ;  ;  ; 23 ; smel ; 120 
 3603 ; Бона иностранная ;  ;  ;  ;  ; 7 ; KEJ ; 51 
 3604 ; Бона иностранная ;  ;  ;  ;  ; 21 ; sever9516 ; 64 
 3605 ; Бона иностранная ;  ;  ;  ;  ; 22 ; sever9516 ; 53 
 3606 ; Бона иностранная ;  ;  ;  ;  ; 22 ; sever9516 ; 51 
 3607 ; Бона иностранная ;  ;  ;  ;  ; 16 ; sever9516 ; 47 
 3608 ; Бона иностранная ;  ;  ;  ;  ; 40 ; KEJ ; 67 
 3609 ; Бона иностранная ;  ;  ;  ;  ; 19 ; Gera_K ; 46 
 3610 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Пупс ; 48 
 3611 ; Бона иностранная ;  ;  ;  ;  ; 9 ; sveta6369 ; 55 
 3612 ; Бона иностранная ;  ;  ;  ;  ; 10 ; sveta6369 ; 50 
 3613 ; Бона иностранная ;  ;  ;  ;  ; 21 ; sever9516 ; 50 
 3614 ; Бона иностранная ;  ;  ;  ;  ; 5 ; sveta6369 ; 41 
 3615 ; Бона иностранная ;  ;  ;  ;  ; 16 ; al69 ; 53 
 3616 ; Бона иностранная ;  ;  ;  ;  ; 29 ; ppp ; 30 
 3617 ; Бона иностранная ;  ;  ;  ;  ; 22 ; sever9516 ; 63 
 3618 ; Бона иностранная ;  ;  ;  ;  ; 7 ; sever9516 ; 38 
 3619 ; Бона иностранная ;  ;  ;  ;  ; 17 ; sever9516 ; 38 
 3620 ; Бона иностранная ;  ;  ;  ;  ; 50 ; sever9516 ; 71 
 3621 ; Бона иностранная ;  ;  ;  ;  ; 23 ; murzik20 ; 37 
 3622 ; Бона иностранная ;  ;  ;  ;  ; 16 ; SANGOLD1 ; 30 
 3623 ; Бона иностранная ;  ;  ;  ;  ; 26 ; сс400 ; 26 
 3624 ; Бона иностранная ;  ;  ;  ;  ; 16 ; murzik20 ; 36 
 3625 ; Бона иностранная ;  ;  ;  ;  ; 14 ; AIK60 ; 40 
 3626 ; Бона иностранная ;  ;  ;  ;  ; 15 ; SANGOLD1 ; 29 
 3627 ; Бона иностранная ;  ;  ;  ;  ; 13 ; murzik20 ; 71 
 3628 ; Бона иностранная ;  ;  ;  ;  ; 8 ; QSL ; 69 
 3629 ; Бона иностранная ;  ;  ;  ;  ; 31 ; murzik20 ; 32 
 3630 ; Бона иностранная ;  ;  ;  ;  ; 24 ; ИЮМов1 ; 214 
 3631 ; Бона иностранная ;  ;  ;  ;  ; 12 ; murzik20 ; 67 
 3632 ; Бона иностранная ;  ;  ;  ;  ; 15 ; В1951 ; 69 
 3633 ; Бона иностранная ;  ;  ;  ;  ; 9 ; ask ; 105 
 3634 ; Бона иностранная ;  ;  ;  ;  ; 13 ; al69 ; 71 
 3635 ; Бона иностранная ;  ;  ;  ;  ; 16 ; Rober ; 77 
 3636 ; Бона иностранная ;  ;  ;  ;  ; 8 ; jj ; 61 
 3637 ; Бона иностранная ;  ;  ;  ;  ; 3 ; хъ0 ; 26 
