 6307 ; Полный каталог четырехдукатных монет с Болгарской контрамаркой ;  ;  ;  ;  ; 30 ; assesor ; 104 
 6308 ; Каталог-справочник. Монеты Латвии, Литвы и Эстонии. Редакция 2, 2013 год. ;  ;  ;  ;  ; 34 ; assesor ; 107 
 6309 ; Каталог-справочник. Монеты Беларуси 1996-2018 гг. Редакция 5, 2018 год ;  ;  ;  ;  ; 41 ; silverbob ; 72 
 6310 ; Каталог-справочник. Юбилейные и памятные монеты Казахстана 1995-2019 гг. Редакция 4, 2018 год. ;  ;  ;  ;  ; 51 ; Граф Городищенский ; 125 
 6311 ; Каталог-справочник. Монеты Молдовы и Приднестровья. Редакция 1, 2019 год ;  ;  ;  ;  ; 46 ; assesor ; 106 
 6312 ; Каталог-справочник. Монеты Украины 1992-2013 гг. Редакция 5, 2013 год. ;  ;  ;  ;  ; 10 ; assesor ; 62 
 6313 ; Сборник аукционов Конрос за 2001 год, номера с 6 по 10-ый. С результатами. ;  ;  ;  ;  ; 42 ; az717 ; 189 
 6314 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. ;  ;  ;  ;  ; 8 ; ask ; 150 
 6315 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. ;  ;  ;  ;  ; 21 ; контраст ; 152 
 6316 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. ;  ;  ;  ;  ; 17 ; контраст ; 152 
 6317 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. ;  ;  ;  ;  ; 26 ; контраст ; 152 
 6318 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2020 годов. ;  ;  ;  ;  ; 23 ; maymuse ; 152 
 6319 ; Е.М. Фролов. Металлические боны государственного треста "Арктикуголь" ;  ;  ;  ;  ; 41 ; mfd ; 521 
 6320 ; Том I. Собрание монет Великого князя Георгия Михайловича. Монеты царствования Императора Петра I. 1682-1725 ;  ;  ;  ;  ; 34 ; купчиха7 ; 1000 
 6321 ; Том II. Собрание монет Великого князя Георгия Михайловича. Монеты Императрицы Екатерины I и Императора Петра II. ;  ;  ;  ;  ; 35 ; купчиха7 ; 918 
 6322 ; Том III. Собрание монет Великого князя Георгия Михайловича. Монеты царствования Императрицы Анны Иоановны и Императора Иоанна III. 1730-1740 ;  ;  ;  ;  ; 23 ; купчиха7 ; 918 
 6323 ; Том IV. Собрание монет Великого князя Георгия Михайловича. Монеты царствования Императрицы Елизаветы I и Императора Петра III. В двух томах. ;  ;  ;  ;  ; 25 ; купчиха7 ; 1000 
 6324 ; Том V. Собрание монет Великого князя Георгия Михайловича. Монеты царствования Императрицы Елизаветы I и Императора Петра III. В двух томах. ;  ;  ;  ;  ; 20 ; купчиха7 ; 918 
 6325 ; Том VI. Собрание монет Великого князя Георгия Михайловича. Монеты царствования Императрицы Екатерины II. 1762-1796. В двух томах ;  ;  ;  ;  ; 21 ; купчиха7 ; 969 
 6326 ; Том VII. Собрание монет Великого князя Георгия Михайловича. Монеты царствования Императрицы Екатерины II. 1762-1796. В двух томах ;  ;  ;  ;  ; 24 ; купчиха7 ; 1071 
 6327 ; Том VIII. Собрание монет Великого князя Георгия Михайловича. Монеты царствований Императора Павла I (1796-1801) и Императора Александра I (1801-1825) ;  ;  ;  ;  ; 34 ; купчиха7 ; 918 
 6328 ; Том IX. Собрание монет Великого князя Георгия Михайловича. Монеты царствования Императора Николая I, 1825-1855 ;  ;  ;  ;  ; 18 ; купчиха7 ; 918 
