 4701 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Gera_K ; 34 
 4702 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Gera_K ; 34 
 4703 ; Бона иностранная ;  ;  ;  ;  ; 2 ; krft ; 33 
 4704 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Gera_K ; 34 
 4705 ; Бона иностранная ;  ;  ;  ;  ; 11 ; vladimir-sirke ; 42 
 4706 ; Бона иностранная ;  ;  ;  ;  ; 2 ; vladimir-sirke ; 33 
 4707 ; Бона иностранная ;  ;  ;  ;  ; 1 ; 555650 ; 32 
 4708 ; Бона иностранная ;  ;  ;  ;  ; 20 ; vfuflfy49 ; 50 
 4709 ; Бона иностранная ;  ;  ;  ;  ; 5 ; FOCU$ ; 33 
 4710 ; Бона иностранная ;  ;  ;  ;  ; 21 ; vladimir-sirke ; 44 
 4711 ; Бона иностранная ;  ;  ;  ;  ; 16 ; vladimir-sirke ; 42 
 4712 ; Бона иностранная ;  ;  ;  ;  ; 11 ; vladimir-sirke ; 57 
 4713 ; Бона иностранная ;  ;  ;  ;  ; 18 ; zenit ; 47 
 4714 ; Бона иностранная ;  ;  ;  ;  ; 9 ; surinoff ; 35 
 4715 ; Бона иностранная ;  ;  ;  ;  ; 5 ; vladimir-sirke ; 34 
 4716 ; Бона иностранная ;  ;  ;  ;  ; 19 ; sobiranel ; 100 
 4717 ; Бона иностранная ;  ;  ;  ;  ; 45 ; sergey2100 ; 206 
 4718 ; Бона иностранная ;  ;  ;  ;  ; 33 ; 11000 ; 123 
 4719 ; Бона иностранная ;  ;  ;  ;  ; 8 ; von_Schwarz ; 135 
 4720 ; Бона иностранная ;  ;  ;  ;  ; 14 ; von_Schwarz ; 125 
 4721 ; Бона иностранная ;  ;  ;  ;  ; 10 ; sobiranel ; 111 
 4722 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 31 
 4723 ; Бона иностранная ;  ;  ;  ;  ; 20 ; krft ; 53 
 4724 ; Бона иностранная ;  ;  ;  ;  ; 29 ; Gera_K ; 151 
 4725 ; Бона иностранная ;  ;  ;  ;  ; 38 ; smel ; 235 
 4726 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Улетный ; 119 
 4727 ; Бона иностранная ;  ;  ;  ;  ; 23 ; DENGL ; 203 
