 5478 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 22 ; Ok203 ; 218 
 5479 ; Акция. США ;  ;  ;  ;  ; 13 ; Micros ; 108 
 5480 ; Акция. США ;  ;  ;  ;  ; 16 ; denis.davydov ; 101 
 5481 ; Акция. США ;  ;  ;  ;  ; 13 ; Micros ; 109 
 5482 ; Акция. США ;  ;  ;  ;  ; 10 ; denis.davydov ; 101 
 5483 ; Акция. США ;  ;  ;  ;  ; 18 ; Micros ; 204 
 5484 ; Акция. США ;  ;  ;  ;  ; 9 ; frog v ; 100 
 5485 ; Акция. США ;  ;  ;  ;  ; 7 ; denis.davydov ; 101 
 5486 ; Акция. США ;  ;  ;  ;  ; 7 ; Micros ; 100 
 5487 ; Акция. США ;  ;  ;  ;  ; 7 ; denis.davydov ; 101 
 5488 ; Акция. США ;  ;  ;  ;  ; 7 ; denis.davydov ; 101 
 5489 ; Акция. США ;  ;  ;  ;  ; 7 ; denis.davydov ; 101 
 5490 ; Билет лотереи ; 1930 ;  ;  ;  ; 5 ; зуммер ; 266 
 5491 ; Билет лотереи ( 7шт.) ;  ;  ;  ;  ; 7 ; Ustin ; 150 
 5492 ; Почтовая карточка Уфа ;  ;  ;  ;  ; 31 ; самка кота ; 336 
 5493 ; Почтовая карточка Урал ;  ;  ;  ;  ; 27 ; птичка16 ; 334 
 5494 ; Почтовая карточка Крым ;  ;  ;  ;  ; 9 ; Awesome ; 255 
 5495 ; Почтовая карточка Крым ;  ;  ;  ;  ; 8 ; boroda ; 204 
 5496 ; Конверт со спец. Гашением (2 штуки) 10.04.00 Воркута респ. Коми ;  ;  ;  ;  ; 3 ; Ok203 ; 41 
 5497 ; Конверт со спец. Гашением и с штампом прибытия (2 штуки) 01.01.2000 ;  ;  ;  ;  ; 5 ; Vova1950 ; 90 
 5498 ; Конверт со спец. Гашением и с штампом прибытия (2 штуки, 1 запечатан) 12.06.2003 ЯМАЛ ;  ;  ;  ;  ; 3 ; самка кота ; 41 
 5499 ; Конверт со спец. Гашением и с штампом прибытия (15.05.00) 44 Российская Антарктическая экспедиция ;  ;  ;  ;  ; 3 ; самка кота ; 21 
 5500 ; Конверт со спец. Гашением 28.11.88  САЭ "Восток", "Мирный","Молодёжная" ;  ;  ;  ;  ; 3 ; самка кота ; 21 
 5501 ; Конверт со спец. Гашением и с штампом прибытия 07.02.96 "Таймыр",  АСПОЛ ;  ;  ;  ;  ; 7 ; bondars ; 91 
 5502 ; Конверт со спец. Гашением и с штампом прибытия (запечатан) 26.01.2001 П.С. Иванову до востребования ;  ;  ;  ;  ; 3 ; самка кота ; 21 
 5503 ; Конверт со спец. Гашением и с штампом прибытия (2 штуки) 1999 год "Молодёжная", "Новолазаревская" ;  ;  ;  ;  ; 5 ; самка кота ; 102 
 5504 ; Конверт со спец. Гашением и с штампом прибытия Antex 06.mayo 1997 ;  ;  ;  ;  ; 3 ; самка кота ; 41 
 5505 ; Лот конвертов со спецгашением 7 шт ;  ;  ;  ;  ; 6 ; bondars ; 23 
 5506 ; Лот конвертов со спецгашением 7 шт ;  ;  ;  ;  ; 4 ; bondars ; 23 
 5507 ; Лот конвертов со спецгашением 7 шт ;  ;  ;  ;  ; 5 ; Emv ; 22 
 5508 ; Лот конвертов со спецгашением 5 шт ;  ;  ;  ;  ; 20 ; bondars ; 39 
 5428 ; Бона иностранная. Кувейт ;  ;  ;  ;  ; 8 ; SER 888 ; 45 
 5429 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 12 ; SER 888 ; 40 
 5430 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 8 ; SER 888 ; 40 
 5431 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 19 ; alesjane ; 57 
 5432 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 11 ; sifirot ; 40 
 5433 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 8 ; ВЯЗЪ ; 40 
 5434 ; Бона иностранная. Египет ;  ;  ;  ;  ; 15 ; Хромосян ; 51 
 5435 ; Бона иностранная. Египет ;  ;  ;  ;  ; 6 ; магаз ; 26 
 5436 ; Бона иностранная. Египет ;  ;  ;  ;  ; 5 ; магаз ; 19 
 5437 ; Бона иностранная. Египет ;  ;  ;  ;  ; 11 ; Хромосян ; 51 
 5438 ; Бона иностранная. Египет ;  ;  ;  ;  ; 7 ; магаз ; 28 
 5439 ; Бона иностранная. Суринам ;  ;  ;  ;  ; 13 ; SER 888 ; 40 
 5440 ; Бона иностранная. Суринам ;  ;  ;  ;  ; 7 ; зуммер ; 43 
 5441 ; Бона иностранная. Гайана ;  ;  ;  ;  ; 8 ; viv007 ; 33 
 5442 ; Бона иностранная. Гайана ;  ;  ;  ;  ; 6 ; viv007 ; 30 
 5443 ; Бона иностранная. Гайана ;  ;  ;  ;  ; 17 ; sifirot ; 99 
 5444 ; Бона иностранная. Гондурас ;  ;  ;  ;  ; 11 ; viv007 ; 30 
 5445 ; Бона иностранная. Гондурас ;  ;  ;  ;  ; 21 ; viv007 ; 31 
 5446 ; Бона иностранная. Ирак ;  ;  ;  ;  ; 14 ; Vova1950 ; 46 
 5447 ; Бона иностранная. Ирак ;  ;  ;  ;  ; 9 ; veet2005 ; 113 
 5448 ; Бона иностранная. Иран ;  ;  ;  ;  ; 13 ; viv007 ; 56 
 5449 ; Бона иностранная. Иран ;  ;  ;  ;  ; 16 ; viv007 ; 68 
 5450 ; Бона иностранная. Иран ;  ;  ;  ;  ; 9 ; viv007 ; 31 
 5451 ; Бона иностранная. Иран ;  ;  ;  ;  ; 22 ; S-har ; 80 
 5452 ; Бона иностранная. Иран ;  ;  ;  ;  ; 117 ; teso ; 498 
 5453 ; Бона иностранная. Иран ;  ;  ;  ;  ; 17 ; S-har ; 80 
 5454 ; Бона иностранная. Иран ;  ;  ;  ;  ; 15 ; S-har ; 77 
 5455 ; Бона иностранная. Иран ;  ;  ;  ;  ; 43 ; Maxim914 ; 100 
 5456 ; Бона иностранная. Иран ;  ;  ;  ;  ; 38 ; air ; 673 
 5457 ; Бона иностранная. Перу ;  ;  ;  ;  ; 15 ; 6x6 ; 59 
