 4298 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Gera_K ; 30 
 4299 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Gera_K ; 30 
 4300 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 34 ; 3 
 4301 ; Бона иностранная ;  ;  ;  ;  ; 11 ; sasa1369 ; 11 
 4302 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 34 ; 10 
 4303 ; Бона иностранная ;  ;  ;  ;  ; 10 ; kest-vs ; 11 
 4304 ; Бона иностранная ;  ;  ;  ;  ; 6 ; sasa1369 ; 12 
 4305 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Germanfox ; 15 
 4306 ; Бона иностранная ;  ;  ;  ;  ; 19 ; 34 ; 30 
 4307 ; Бона иностранная ;  ;  ;  ;  ; 6 ; лот ; 27 
 4308 ; Бона иностранная ;  ;  ;  ;  ; 25 ; Gold_42 ; 51 
 4309 ; Бона иностранная ;  ;  ;  ;  ; 11 ; DVZ ; 50 
 4310 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DVZ ; 50 
 4311 ; Бона иностранная ;  ;  ;  ;  ; 5 ; DVZ ; 50 
 4312 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DVZ ; 50 
 4313 ; Бона иностранная ;  ;  ;  ;  ; 9 ; 661 ; 29 
 4314 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Gera_K ; 30 
 4315 ; Бона иностранная ;  ;  ;  ;  ; 10 ; DVZ ; 50 
 4316 ; Бона иностранная ;  ;  ;  ;  ; 6 ; лот ; 27 
 4317 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Gera_K ; 30 
 4318 ; Бона иностранная ;  ;  ;  ;  ; 11 ; hr-kot ; 31 
 4319 ; Бона иностранная ;  ;  ;  ;  ; 9 ; hr-kot ; 29 
 4320 ; Бона иностранная ;  ;  ;  ;  ; 15 ; hr-kot ; 28 
 4321 ; Бона иностранная ;  ;  ;  ;  ; 10 ; 34 ; 24 
 4322 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Gera_K ; 54 
 4323 ; Бона иностранная ;  ;  ;  ;  ; 20 ; hr-kot ; 57 
 4324 ; Бона иностранная ;  ;  ;  ;  ; 9 ; kest-vs ; 26 
 4325 ; Бона иностранная ;  ;  ;  ;  ; 21 ; jj ; 102 
 4326 ; Бона иностранная ;  ;  ;  ;  ; 12 ; DVZ ; 50 
 4327 ; Бона иностранная ;  ;  ;  ;  ; 26 ; DVZ ; 72 
 4328 ; Бона иностранная ;  ;  ;  ;  ; 25 ; don-juras ; 45 
 4329 ; Бона иностранная ;  ;  ;  ;  ; 18 ; jj ; 102 
 4330 ; Бона иностранная ;  ;  ;  ;  ; 5 ; 661 ; 36 
 4331 ; Бона иностранная ;  ;  ;  ;  ; 20 ; ИЮМов1 ; 129 
 4332 ; Бона иностранная ;  ;  ;  ;  ; 23 ; smel ; 169 
