 5819 ; Бона иностранная. Ирландия ; 1979 ;  ;  ;  ; 65 ; джокер ; 1020 
 5820 ; Бона иностранная. Ирландия ; 1977 ;  ;  ;  ; 43 ; torbey ; 681 
 5821 ; Бона иностранная. Ирландия ; 1978 ;  ;  ;  ; 67 ; torbey ; 765 
 5822 ; Бона иностранная. Англия ;  ;  ;  ;  ; 38 ; torbey ; 320 
 5823 ; Бона иностранная. Англия ;  ;  ;  ;  ; 75 ; torbey ; 2506 
 5824 ; Бона иностранная. Англия ;  ;  ;  ;  ; 94 ; torbey ; 2716 
 5825 ; Бона иностранная. Финляндия ; 1945 ;  ;  ;  ; 27 ; 2128508 ; 505 
 5826 ; Бона иностранная. Финляндия ; 1963 ;  ;  ;  ; 51 ; Stanislavskiy-89 ; 107 
 5827 ; Бона иностранная. Финляндия ; 1986 ;  ;  ;  ; 34 ; demodex ; 470 
 5828 ; Бона иностранная. Германия ; 1970 ;  ;  ;  ; 38 ; кузяка ; 432 
 5829 ; Бона иностранная. Германия ; 1970 ;  ;  ;  ; 54 ; sme15 ; 1450 
 5830 ; Бона иностранная. Германия ; 1960 ;  ;  ;  ; 64 ; von_Schwarz ; 852 
 5831 ; Бона иностранная. Финляндия ; 1963 ;  ;  ;  ; 31 ; трутень ; 62 
 5832 ; Бона иностранная. Финляндия ; 1980 ;  ;  ;  ; 55 ; dog009 ; 716 
 5833 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 84 ; shurik2 ; 214 
 5834 ; Бона иностранная. Польша ; 1924 ;  ;  ;  ; 35 ; von_Schwarz ; 523 
 5835 ; Бона иностранная. Польша ; 1924 ;  ;  ;  ; 21 ; von_Schwarz ; 322 
 5836 ; Бона иностранная. Финляндия ; 1955 ;  ;  ;  ; 31 ; 542 ; 290 
 5837 ; Лот бон 5 шт. Финляндия ; 1918-1945 ;  ;  ;  ; 51 ; 4758 ; 385 
 5838 ; Лот бон иностранных 6 шт ;  ;  ;  ;  ; 22 ; середа ; 303 
 5839 ; Бона иностранная. Германия ; 1910 ;  ;  ;  ; 40 ; vesta78 ; 187 
 5840 ; Бона иностранная. Германия ; 1920 ;  ;  ;  ; 35 ; torus72 ; 219 
 5841 ; Бона иностранная. Германия ; 1922 ;  ;  ;  ; 45 ; shurik2 ; 155 
 5842 ; Бона иностранная. Австрия ; 1918 ;  ;  ;  ; 43 ; ignatovanton ; 216 
