 6457 ; Каталог-справочник. Монеты Беларуси 1996-2018 гг. Редакция 5, 2018 год ;  ;  ;  ;  ; 19 ; StanislavAK ; 38 
 6458 ; Каталог-справочник. Юбилейные и памятные монеты Польши 1995-2016 гг. Редакция 4, 2016 год ;  ;  ;  ;  ; 17 ; StanislavAK ; 44 
 6459 ; Каталог-справочник. Монеты Киргизии, Таджикистана, Туркменистана и Узбекистана. Редакция 1, 2019 год ;  ;  ;  ;  ; 24 ; Деник ; 108 
 6460 ; Каталог-справочник. Монеты Латвии, Литвы и Эстонии. Редакция 2, 2013 год ;  ;  ;  ;  ; 7 ; Shurmon ; 58 
 6461 ; Клады в вашем доме. 2009 год ;  ;  ;  ;  ; 5 ; Бармалей ; 55 
 6462 ; Хр. Гиль и А. Ильин. Русские монеты с 1801-1904 гг. Репринтное издание ;  ;  ;  ;  ; 4 ; aleks1753 ; 6 
 6463 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2019 годов. Редакция 46 ;  ;  ;  ;  ; 39 ; Terem ; 48 
 6464 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2017 годов. Редакция 43 ;  ;  ;  ;  ; 13 ; Terem ; 26 
 6465 ; Каталог-справочник. Монеты РСФСР, СССР и России 1921-2013 годов. Редакция 34 ;  ;  ;  ;  ; 35 ; keryn67 ; 57 
 6466 ; Каталог почтовых карточек и конвертов с оригинальными марками Российской Федерации 1992-2017 ;  ;  ;  ;  ; 15 ; ZOLTAN 333 ; 222 
 6467 ; Каталог монет России 1700-1917гг. Редакция 3. Январь 2018 года. Нумизмания ;  ;  ;  ;  ; 43 ; ortodont2002 ; 200 
 6468 ; Аукцион № 3 "Знак". 10 ноября 2007 ;  ;  ;  ;  ; 7 ; carre ; 227 
 6469 ; Справочник цен. Закрытые письма СССР 1941-1945гг. Стандарт-коллекция. Санкт-Петербург 2008 ;  ;  ;  ;  ; 11 ; porte33 ; 204 
 6470 ; Аукционный каталог Fritz Rudolf Kuenker GmbH. Аукцион 156. 25 июня 2009 ;  ;  ;  ;  ; 5 ; vladmarkin ; 57 
 6471 ; Аукционный каталог Fritz Rudolf Kuenker GmbH. Аукцион 157. 25-26 июня 2009 ;  ;  ;  ;  ; 7 ; неРио ; 59 
 6472 ; Аукционный каталог THE NEW YORK SALE Аукцион XII. Российские монеты, ордена и медали. 12 января 2006 ;  ;  ;  ;  ; 7 ; sm-dc ; 114 
 6473 ; Манфред Добин. Почтовые штемпеля Российской Империи (домарочный период). Стандарт-коллекция. Санкт-Петербург 1993 ;  ;  ;  ;  ; 5 ; porte33 ; 133 
 6474 ; Каталог почтовые марки. Том 1. Франция 1990 ;  ;  ;  ;  ; 3 ; aletta ; 67 
 6475 ; Католог почтовых карточек и конвертов с оригинальными марками. 2 издание. Стандарт-коллекция. Санкт-Петербург 2003 ;  ;  ;  ;  ; 21 ; Russel ; 340 
 6476 ; Сергей Соломенко. Католог почтовых карточек. Стандарт-коллекция. Санкт-Петербург 2005 ;  ;  ;  ;  ; 27 ; Russel ; 255 
 6477 ; Каталог почтовые марки. Том 7. Франция 1998 ;  ;  ;  ;  ; 3 ; aletta ; 55 
 6478 ; Самые красивые и знаменитые деньги мира. Мир энциклопедий Аванта+.Австрель. Москва ;  ;  ;  ;  ; 17 ; Деник ; 466 
 6479 ; Е.И. Овсянкин. Архангельские деньги. Второе, переработанное и дополненное издание. Архангельск 2008 ;  ;  ;  ;  ; 15 ; torus72 ; 518 
 6480 ; Истрико-литературный журнал "Исторический вестник". Том 6. 1901 ;  ;  ;  ;  ; 53 ; Dahan ; 340 
 6481 ; Лот из каталогов почтовые марки мира. 1999-2000 ;  ;  ;  ;  ; 29 ; SРQR ; 395 
 6482 ; Католог рекламно-агитационных почтовых карточек и конвертов, односторонних карточек СССР 1924-1980. Стандарт-коллекция. Санкт-Петербург 2002 ;  ;  ;  ;  ; 30 ; Russel ; 359 
 6483 ; Каталог частной коллекции. Античные монеты и артефакты. Санкт-Петербург. 2019 г ;  ;  ;  ;  ; 15 ; niger ; 254 
 6484 ; Фалеристика всесоюзного студенческого отряда. Санкт-Петербург, Издательство "Александр ПРИНТ" 2009 ;  ;  ;  ;  ; 19 ; Святой Антонио ; 247 
 6485 ; Специализированный каталог почтовые марки СССР 1923-1940. Том 5 часть1. Стандарт-коллекция. Санкт-Петербург 1999 ;  ;  ;  ;  ; 22 ; Russel ; 306 
 6486 ; Каталог "Монеты и Медали". Выпуск №3. Лето-осень 2004г ;  ;  ;  ;  ; 30 ; sm-dc ; 199 
 6487 ; В.Ю. Соловьева. Специализированный каталог почтовые марки РСФСР, СССР 1923-1960. Том 4. Москва 2012/13 ;  ;  ;  ;  ; 58 ; Russel ; 633 
 6488 ; Оптовый лот, 72 книг (коробка). Каталог-справочник. Монеты РСФСР, СССР и России 1921-2014 годов ;  ;  ;  ;  ; 3 ; торгаш ; 340 
 6489 ; Оптовый лот из 8 книг (коробка). В. Е. Семенов. Рюрик и Владимир. Самоучитель по русской истории. Издание 2-ое, дополненное ;  ;  ;  ;  ; 39 ; sileng ; 2040 
 6490 ; Оптовый лот из 6 книг (коробка).  В. Е. Семенов. Монетный передел 1700-1917 гг ;  ;  ;  ;  ; 15 ; zaborr ; 1734 
 6491 ; Оптовый лот. 52 книги (коробка). Псевдонимы российского рубля ;  ;  ;  ;  ; 17 ; zaborr ; 1482 
 6492 ; Оптовый лот, 13 книг (коробка). В. Е. Семенов. Куда уходят деньги ;  ;  ;  ;  ; 7 ; торгаш ; 774 
 6493 ; Оптовый лот. 4 книги ( коробка).   В .Е. Семенов. БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2018 год     ;  ;  ;  ;  ; 27 ; zaborr ; 4799 
 6494 ; Оптовый лот из 32 книг (8 коробок).   В.Е. Семенов. БАЗОВЫЙ каталог монеты России 1700-1917 гг. Выпуск 2018 год ;  ;  ;  ;  ; 22 ; торгаш ; 32120 
 6600 ; Часы карманные. D-50 мм. Франция ;  ;  ; Ag ;  ; 62 ; flutter ; 7033 
 6601 ; Пряжка от пояса из монет. Монеты-детали: 132 шт. ;  ;  ; Ni,Б/м ;  ; 17 ; Handler ; 1019 
 6602 ; Альбом для пластинок Речь товарища Сталина 11 декабря 1937 г. ;  ;  ;  ;  ; 12 ; Russman ; 347 
 6603 ; Герб судна. HMS "Roebuck" (H130) Символ 14-ти английских судов с 1511 года. Последний - судно "Разведчик", списано в 2010 году ;  ;  ;  ;  ; 112 ; Моё! ; 1569 
 6604 ; Лампа электрическая. Высота 465 мм, металл, D основания для абажура 265 мм ;  ;  ; Ж/м ;  ; 60 ; никсер ; 4502 
 6605 ; Ковшик медный 1904 г. D-67мм ;  ;  ; Ж/м ;  ; 106 ; korovan67 ; 6666 
 6606 ; Стопка. Серебро. Н - 46мм, D- 41мм ;  ;  ; Ag ;  ; 70 ; RAPAN ; 2303 
 6607 ; Стопки парные 2шт. Серебро. H - 41мм, D- 35мм. Общий вес 31 гр. ;  ;  ; Ag ;  ; 64 ; esacsa ; 2499 
 6407 ; Работа Марии Мишкарёвой. Мед и лимоны, 2019 год ;  ;  ;  ;  ; 72 ; novichekk ; 3314 
 6408 ; Адресная книга MINI A7, черный, 26 стр. Leuchtturm1917 ;  ;  ;  ;  ; 27 ; blackflint ; 70 
 6409 ; Еженедельник-блокнот POCKET A6 на 2017 год, фиолетовый. Leuchtturm1917 ;  ;  ;  ;  ; 17 ; Гектор8 ; 67 
 6410 ; Еженедельник MEDIUM А5 на 2017 год, оранжевый. Leuchtturm1917 ;  ;  ;  ;  ; 18 ; Бетховен ; 77 
 6411 ; Ежемесячник-блокнот COMPOSITION B5 на 2017 год, фламинго. Leuchtturm1917 ;  ;  ;  ;  ; 23 ; jachin ; 59 
 6412 ; Папка для хранения рисунков и документов. Конрос ;  ;  ;  ;  ; 66 ; Vanomah ; 153 
