 4928 ; Бона иностранная ;  ;  ;  ;  ; 17 ; sikachai ; 53 
 4929 ; Бона иностранная ;  ;  ;  ;  ; 18 ; яша ; 55 
 4878 ; Бона иностранная. Богемия и Моравия ; 1944 ;  ;  ;  ; 28 ; нумизмат ; 410 
 4879 ; Бона иностранная. Богемия и Моравия ; 1944 ;  ;  ; AU ; 29 ; нумизмат ; 470 
 4880 ; Бона иностранная. Польша 4 шт ;  ;  ;  ; AU ; 30 ; wünschen viel Glück ; 184 
 4881 ; Бона иностранная. Польша 2 шт ;  ;  ;  ; AU ; 21 ; doiu33 ; 184 
 4882 ; Бона иностранная. Польша ; 1993 ;  ;  ; AU ; 45 ; doiu33 ; 385 
 4883 ; Бона иностранная. Германия 3 шт ;  ;  ;  ;  ; 27 ; яша ; 1000 
 4884 ; Бона иностранная. Германия 3 шт ;  ;  ;  ;  ; 31 ; doiu33 ; 716 
 4885 ; Бона иностранная. Германия 3 шт ;  ;  ;  ;  ; 29 ; geracon2009 ; 348 
 4886 ; Бона иностранная. 10 шт ;  ;  ;  ;  ; 28 ; smel ; 259 
 4887 ; Бона иностранная. 10 шт ;  ;  ;  ;  ; 28 ; MORAN ; 211 
 4888 ; Бона иностранная. Хорватия 3 шт ;  ;  ;  ; AU ; 21 ; Komod ; 79 
 4889 ; Бона иностранная. Сербия 2 шт ;  ;  ;  ; AU ; 21 ; Aywa ; 123 
 4890 ; Бона иностранная. Исландия ; 1961 ;  ;  ;  ; 16 ; wünschen viel Glück ; 195 
 4891 ; Бона иностранная. Исландия ; 1961 ;  ;  ; AU ; 16 ; wünschen viel Glück ; 206 
 4892 ; Бона иностранная. Исландия ; 1986 ;  ;  ;  ; 12 ; 333985 ; 240 
 4893 ; Бона иностранная. Исландия 4 шт ;  ;  ;  ;  ; 13 ; 333985 ; 182 
 4894 ; Бона иностранная. 3 шт ;  ;  ;  ;  ; 22 ; Sterh ; 327 
 4895 ; Бона иностранная. Сербия ; 1942 ;  ;  ;  ; 22 ; нумизмат ; 410 
 4896 ; Бона иностранная. Сербия ; 1941 ;  ;  ;  ; 17 ; ANDREYMAG ; 352 
 4897 ; Бона иностранная. Сербия ; 1942 ;  ;  ;  ; 12 ; ANDREYMAG ; 352 
 4898 ; Бона иностранная. Болгария ;  ;  ;  ;  ; 39 ; нумизмат ; 556 
 4899 ; Бона иностранная. Болгария ;  ;  ;  ;  ; 27 ; нумизмат ; 545 
 4900 ; Бона иностранная. Югославия ; 1946 ;  ;  ;  ; 13 ; 333985 ; 227 
 4901 ; Бона иностранная. Германия нотгельды 4 шт ;  ;  ;  ;  ; 19 ; Jauho ; 209 
 4902 ; Бона иностранная. Германия нотгельды 4 шт ;  ;  ;  ;  ; 8 ; Jauho ; 209 
 4903 ; Бона иностранная. Германия нотгельды 4 шт ;  ;  ;  ;  ; 8 ; Майкл ; 209 
 4904 ; Бона иностранная. Германия нотгельды 5 шт ;  ;  ;  ;  ; 16 ; Jauho ; 261 
 4905 ; Бона иностранная. Германия нотгельды 6 шт ;  ;  ;  ;  ; 13 ; Jauho ; 184 
 4906 ; Бона иностранная. Сингапур ;  ;  ;  ;  ; 18 ; ИЮМов1 ; 214 
 4907 ; Бона иностранная. Литва ; 1997 ;  ;  ;  ; 19 ; ИЮМов1 ; 184 
 4908 ; Бона иностранная. Дания ; 1943 ;  ;  ;  ; 12 ; doiu33 ; 145 
 4909 ; Бона иностранная ;  ;  ;  ;  ; 7 ; MORAN ; 25 
 4910 ; Бона иностранная ;  ;  ;  ;  ; 4 ; sikachai ; 23 
 4911 ; Бона иностранная ;  ;  ;  ;  ; 5 ; sikachai ; 41 
 4912 ; Бона иностранная ;  ;  ;  ;  ; 6 ; sikachai ; 25 
 4913 ; Бона иностранная ;  ;  ;  ;  ; 6 ; koga ; 25 
 4914 ; Бона иностранная ;  ;  ;  ;  ; 10 ; ignatovanton ; 74 
 4915 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Ginun ; 48 
 4916 ; Бона иностранная ;  ;  ;  ;  ; 5 ; sikachai ; 41 
 4917 ; Бона иностранная ;  ;  ;  ;  ; 3 ; sikachai ; 23 
 4918 ; Бона иностранная ;  ;  ;  ;  ; 5 ; sikachai ; 41 
 4919 ; Бона иностранная ;  ;  ;  ;  ; 5 ; sikachai ; 41 
 4920 ; Бона иностранная ;  ;  ;  ;  ; 12 ; sikachai ; 57 
 4921 ; Бона иностранная ;  ;  ;  ;  ; 17 ; Атлантик ; 51 
 4922 ; Бона иностранная ;  ;  ;  ;  ; 8 ; foh1985 ; 23 
 4923 ; Бона иностранная ;  ;  ;  ;  ; 4 ; никон ; 22 
 4924 ; Бона иностранная ;  ;  ;  ;  ; 11 ; MORAN ; 38 
 4925 ; Бона иностранная ;  ;  ;  ;  ; 19 ; sikachai ; 53 
 4926 ; Бона иностранная ;  ;  ;  ;  ; 17 ; sikachai ; 53 
 4927 ; Бона иностранная ;  ;  ;  ;  ; 17 ; sikachai ; 53 
 4828 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 25 ; Komod ; 73 
 4829 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 23 ; ИЮМов1 ; 123 
 4830 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 21 ; Komod ; 71 
 4831 ; Бона иностранная ;  ;  ;  ; AU ; 11 ; markov-m ; 40 
 4832 ; Бона иностранная. Мозамбик ; 1970 ;  ;  ; AU ; 14 ; ADD ; 101 
 4833 ; Бона иностранная. Гвинея ; 1960 ;  ;  ; AU ; 25 ; 542 ; 214 
 4834 ; Бона иностранная. Куба ; 1960 ;  ;  ; AU ; 10 ; POSHEXON ; 114 
 4835 ; Бона иностранная. Куба ; 1960 ;  ;  ; AU ; 25 ; Sonic ; 371 
 4836 ; Бона иностранная. Куба ; 1960 ;  ;  ; AU ; 20 ; max2008 ; 328 
 4837 ; Бона иностранная. Куба ; 1956 ;  ;  ; AU ; 29 ; ИЮМов1 ; 429 
 4838 ; Бона иностранная. Куба ;  ;  ;  ;  ; 21 ; А_еЧъ ; 328 
 4839 ; Бона иностранная. Куба ; 1896 ;  ;  ;  ; 22 ; sikachai ; 327 
 4840 ; Бона иностранная. Куба ; 1896 ;  ;  ;  ; 22 ; mirumir ; 340 
 4841 ; Бона иностранная. Куба 2 шт ; 2000 ;  ;  ;  ; 20 ; POSHEXON ; 86 
 4842 ; Бона иностранная. Куба 2 шт ; 2006 ;  ;  ;  ; 13 ; smel ; 114 
 4843 ; Бона иностранная. Ямайка ; 1960 ;  ;  ;  ; 19 ; ask ; 173 
 4844 ; Бона иностранная. Карибские о-ва ;  ;  ;  ;  ; 22 ; ИЮМов1 ; 294 
 4845 ; Бона иностранная. Карибские о-ва ;  ;  ;  ;  ; 13 ; ask ; 123 
 4846 ; Бона иностранная. Ямайка 2 шт ;  ;  ;  ;  ; 11 ; ИЮМов1 ; 127 
 4847 ; Бона иностранная. Тринидад и Тобаго 2 шт ;  ;  ;  ;  ; 14 ; bva150979 ; 124 
 4848 ; Бона иностранная. Багамские о-ва ; 1974 ;  ;  ; AU ; 25 ; Woker ; 183 
 4849 ; Бона иностранная. Барбадос ;  ;  ;  ; AU ; 19 ; ask ; 301 
 4850 ; Бона иностранная. Австрия ; 1902 ;  ;  ;  ; 23 ; МАВ9 ; 204 
 4851 ; Бона иностранная. Австрия ; 1917 ;  ;  ; AU ; 31 ; МАВ9 ; 113 
 4852 ; Бона иностранная. Германия ; 1908 ;  ;  ;  ; 15 ; яша ; 151 
 4853 ; Бона иностранная. Австрия 4 шт ;  ;  ;  ;  ; 18 ; МАВ9 ; 206 
 4854 ; Бона иностранная. Германия 2шт ; 1922 ;  ;  ; AU ; 9 ; яша ; 164 
 4855 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 17 ; Юбер ; 104 
 4856 ; Бона иностранная. Германия ; 1923 ;  ;  ; AU ; 13 ; doiu33 ; 128 
 4857 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 17 ; aleantf ; 97 
 4858 ; Бона иностранная. Германия ; 1923 ;  ;  ; AU ; 24 ; doiu33 ; 206 
 4859 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 14 ; doiu33 ; 206 
 4860 ; Бона иностранная. Германия ; 1923 ;  ;  ; AU ; 25 ; doiu33 ; 363 
 4861 ; Бона иностранная. Германия ; 1923 ;  ;  ; AU ; 20 ; doiu33 ; 257 
 4862 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 13 ; SANGOLD1 ; 128 
 4863 ; Бона иностранная. Германия 2 шт ; 1923 ;  ;  ;  ; 15 ; яша ; 201 
 4864 ; Бона иностранная. Германия ; 1923 ;  ;  ; AU ; 11 ; Komod ; 128 
 4865 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 18 ; doiu33 ; 296 
 4866 ; Бона иностранная. Германия ; 1923 ;  ;  ; AU ; 13 ; яша ; 143 
 4867 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 21 ; doiu33 ; 308 
 4868 ; Бона иностранная. Германия ; 1923 ;  ;  ;  ; 25 ; doiu33 ; 680 
 4869 ; Бона иностранная. Германия 3 шт ;  ;  ;  ;  ; 23 ; яша ; 466 
 4870 ; Бона иностранная. Германия ;  ;  ;  ;  ; 65 ; doiu33 ; 612 
 4871 ; Бона иностранная. Германия ;  ;  ;  ; AU ; 22 ; doiu33 ; 612 
 4872 ; Бона иностранная. Польша ; 1941 ;  ;  ; AU ; 30 ; doiu33 ; 561 
 4873 ; Бона иностранная. Польша ; 1941 ;  ;  ; AU ; 25 ; doiu33 ; 332 
 4874 ; Бона иностранная. Польша ; 1941 ;  ;  ;  ; 20 ; wünschen viel Glück ; 192 
 4875 ; Бона иностранная. Польша ; 1941 ;  ;  ; AU ; 27 ; Komod ; 316 
 4876 ; Бона иностранная. Польша ; 1940 ;  ;  ;  ; 19 ; sikachai ; 328 
 4877 ; Бона иностранная. Богемия и Моравия ; 1942 ;  ;  ;  ; 27 ; МАВ9 ; 347 
 4345 ; 1000 рублей ;  ;  ;  ;  ; 19 ; akula ; 340 
 4346 ; 250 рублей ;  ;  ;  ;  ; 39 ; леший 88 ; 182 
 4347 ; 3 рубля ;  ;  ;  ;  ; 42 ; 333985 ; 969 
 4348 ; 3 рубля ;  ;  ;  ;  ; 28 ; Mon plaisir ; 1937 
 4349 ; 50 рублей ;  ;  ;  ;  ; 33 ; Сталевар ; 1530 
 4350 ; 50000 рублей ;  ;  ;  ;  ; 24 ; Greenfields ; 303 
 4351 ; Лот бон России 4 шт. 1,3,5,10 рублей ;  ;  ;  ;  ; 26 ; alex2780 ; 801 
 4352 ; 15 копеек ;  ;  ;  ;  ; 11 ; пермяк ; 31 
 4353 ; 1 рубль ;  ;  ;  ;  ; 24 ; Svezist ; 181 
 4501 ; Бона иностранная ;  ;  ;  ;  ; 9 ; Woker ; 35 
 4502 ; Бона иностранная ;  ;  ;  ;  ; 16 ; sikachai ; 199 
 4503 ; Бона иностранная ;  ;  ;  ;  ; 14 ; k212 ; 167 
 4504 ; Бона иностранная ;  ;  ;  ;  ; 10 ; sikachai ; 203 
 4505 ; Бона иностранная ;  ;  ;  ;  ; 14 ; sos1 ; 200 
 4506 ; Бона иностранная ;  ;  ;  ;  ; 11 ; ИЮМов1 ; 203 
 4507 ; Бона иностранная ;  ;  ;  ;  ; 10 ; markov-m ; 123 
 4508 ; Бона иностранная ;  ;  ;  ;  ; 12 ; ИЮМов1 ; 203 
 4509 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Woker ; 206 
 4510 ; Бона иностранная ;  ;  ;  ;  ; 37 ; wünschen viel Glück ; 181 
 4511 ; Бона иностранная ;  ;  ;  ;  ; 12 ; RusScat ; 196 
 4512 ; Бона иностранная ;  ;  ;  ;  ; 55 ; gigajohn ; 101 
 4513 ; Бона иностранная ;  ;  ;  ;  ; 10 ; gigajohn ; 101 
 4514 ; Бона иностранная ;  ;  ;  ;  ; 10 ; gigajohn ; 101 
 4801 ; Бона иностранная. Литва 5 шт ; 1991 ;  ;  ; AU ; 24 ; СЁМА ; 357 
 4802 ; Бона иностранная. Литва 3 шт ; 1991 ;  ;  ; AU ; 24 ; RusScat ; 357 
 4803 ; Бона иностранная. Украина 7 шт ; 1991 ;  ;  ; AU ; 46 ; bva150979 ; 318 
 4804 ; Бона иностранная. Украина 3 шт ; 1992 ;  ;  ; AU ; 23 ; vasek ; 318 
 4805 ; Бона иностранная.5 шт ; 1992 ;  ;  ; AU ; 26 ; Woker ; 123 
 4806 ; Бона иностранная. Китай ; 1940 ;  ;  ;  ; 24 ; max2008 ; 317 
 4807 ; Бона иностранная. Китай ; 1930 ;  ;  ;  ; 14 ; max2008 ; 286 
 4808 ; Бона иностранная ;  ;  ;  ;  ; 23 ; RusScat ; 42 
 4809 ; Бона иностранная ;  ;  ;  ;  ; 17 ; RusScat ; 128 
 4810 ; Бона иностранная ;  ;  ;  ; AU ; 27 ; Woker ; 229 
 4811 ; Бона иностранная ;  ;  ;  ; AU ; 28 ; Woker ; 224 
 4812 ; Бона иностранная ;  ;  ;  ; AU ; 48 ; ask ; 234 
 4813 ; Бона иностранная ;  ;  ;  ; AU ; 15 ; ИЮМов1 ; 125 
 4814 ; Бона иностранная. 2 шт ;  ;  ;  ; AU ; 16 ; Стрепет ; 102 
 4815 ; Бона иностранная. 2 шт ;  ;  ;  ;  ; 17 ; Опятор ; 102 
 4816 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 20 ; mirumir ; 242 
 4817 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 17 ; СЁМА ; 327 
 4818 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 39 ; Woker ; 197 
 4819 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 21 ; ИЮМов1 ; 153 
 4820 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 38 ; Ginun ; 167 
 4821 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 36 ; wünschen viel Glück ; 153 
 4822 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 17 ; wünschen viel Glück ; 123 
 4823 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 14 ; sikachai ; 113 
 4824 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 19 ; СЁМА ; 236 
 4825 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 12 ; ask ; 147 
 4826 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 14 ; Woker ; 123 
 4827 ; Бона иностранная. 3 шт ;  ;  ;  ; AU ; 14 ; Woker ; 184 
 4145 ; 5 червонцев ; 1937 ; Билет ;  ;  ; 28 ; яша ; 901 
 4146 ; 5 червонцев ; 1928 ; Билет ;  ;  ; 40 ; 4758 ; 24872 
 4147 ; 100 рублей ; 1898 ; Коншин 1910 г. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 39 ; А_еЧъ ; 10050 
 4148 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 22 ; СЁМА ; 410 
 4149 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 24 ; яша ; 398 
 4150 ; 500 рублей ; 1912 ; Шипов. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 21 ; ignatovanton ; 367 
 4301 ; 1 рубль ; 1878 ; вензель А II Гос.кредитные билеты разменной касы гос.банка ;  ;  ; 107 ; luda ; 9884 
 4302 ; 5 рублей ; 1898 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 42 ; яша ; 4507 
 4303 ; 25 рублей ; 1899 ; Тимашев 1903. Гос.кредитные билеты 1898-1899 гг. ;  ;  ; 83 ; яша ; 12240 
 4304 ; 100 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ; AU ; 38 ; dvoretsa ; 1479 
 4305 ; 250 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ;  ; 47 ; яша ; 516 
 4306 ; 500 рублей ; 1921 ; Расчетные знаки РСФСР образца 1921 г. ;  ; AU ; 53 ; яша ; 1360 
