 3200 ; Бона иностранная ;  ;  ;  ;  ; 37 ; мамонт ; 61 
 3201 ; Бона иностранная ;  ;  ;  ;  ; 25 ; DVZ ; 54 
 3202 ; Бона иностранная ;  ;  ;  ;  ; 41 ; aks ; 81 
 3203 ; Бона иностранная ;  ;  ;  ;  ; 20 ; сми ; 222 
 3204 ; Бона иностранная ;  ;  ;  ;  ; 5 ; salim ; 41 
 3205 ; Бона иностранная ;  ;  ;  ;  ; 17 ; kaa123 ; 50 
 3206 ; Бона иностранная ;  ;  ;  ;  ; 23 ; n.vovk ; 118 
 3207 ; Бона иностранная ;  ;  ;  ;  ; 16 ; xpom_off ; 50 
 3208 ; Бона иностранная ;  ;  ;  ;  ; 49 ; derk02 ; 922 
 3209 ; Бона иностранная ;  ;  ;  ;  ; 36 ; xpom_off ; 61 
 3210 ; Бона иностранная ;  ;  ;  ;  ; 38 ; сми ; 888 
 3211 ; Бона иностранная ;  ;  ;  ;  ; 54 ; Let ; 55 
 3212 ; 5 рублей ; 1923 ;  ;  ;  ; 54 ; andrei6808 ; 510 
 3150 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DVZ ; 30 
 3151 ; Бона иностранная ;  ;  ;  ;  ; 8 ; holder ; 30 
 3152 ; Бона иностранная ;  ;  ;  ;  ; 10 ; holder ; 30 
 3153 ; Бона иностранная ;  ;  ;  ;  ; 5 ; й12 ; 22 
 3154 ; Бона иностранная ;  ;  ;  ;  ; 18 ; holder ; 39 
 3155 ; Бона иностранная ;  ;  ;  ;  ; 8 ; DVZ ; 30 
 3156 ; Бона иностранная ;  ;  ;  ;  ; 16 ; DVZ ; 43 
 3157 ; Бона иностранная ;  ;  ;  ;  ; 10 ; DVZ ; 43 
 3158 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Ромбор ; 31 
 3159 ; Бона иностранная ;  ;  ;  ;  ; 9 ; й12 ; 28 
 3160 ; Бона иностранная ;  ;  ;  ;  ; 10 ; holder ; 30 
 3161 ; Бона иностранная ;  ;  ;  ;  ; 5 ; мамонт ; 30 
 3162 ; Бона иностранная ;  ;  ;  ;  ; 5 ; й12 ; 25 
 3163 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Ромбор ; 31 
 3164 ; Бона иностранная ;  ;  ;  ;  ; 10 ; DVZ ; 43 
 3165 ; Бона иностранная ;  ;  ;  ;  ; 10 ; DVZ ; 43 
 3166 ; Бона иностранная ;  ;  ;  ;  ; 9 ; kaa123 ; 47 
 3167 ; Бона иностранная ;  ;  ;  ;  ; 10 ; у44 ; 43 
 3168 ; Бона иностранная ;  ;  ;  ;  ; 5 ; vanamo ; 42 
 3169 ; Бона иностранная ;  ;  ;  ;  ; 43 ; у44 ; 44 
 3170 ; Бона иностранная ;  ;  ;  ;  ; 29 ; holder ; 32 
 3171 ; Бона иностранная ;  ;  ;  ;  ; 28 ; Andronnikov ; 57 
 3172 ; Бона иностранная ;  ;  ;  ;  ; 36 ; derk02 ; 91 
 3173 ; Бона иностранная ;  ;  ;  ;  ; 25 ; у44 ; 31 
 3174 ; Бона иностранная ;  ;  ;  ;  ; 39 ; alex1974 ; 53 
 3175 ; Бона иностранная ;  ;  ;  ;  ; 13 ; сми ; 50 
 3176 ; Бона иностранная ;  ;  ;  ;  ; 32 ; нумизмат ; 101 
 3177 ; Бона иностранная ;  ;  ;  ;  ; 15 ; гвен ; 120 
 3178 ; Бона иностранная ;  ;  ;  ;  ; 38 ; нумизмат ; 101 
 3179 ; Бона иностранная ;  ;  ;  ;  ; 14 ; нумизмат ; 51 
 3180 ; Бона иностранная ;  ;  ;  ;  ; 26 ; vika442 ; 102 
 3181 ; Бона иностранная ;  ;  ;  ;  ; 13 ; alex1974 ; 56 
 3182 ; Бона иностранная ;  ;  ;  ;  ; 7 ; salim ; 38 
 3183 ; Бона иностранная ;  ;  ;  ;  ; 23 ; у44 ; 34 
 3184 ; Бона иностранная ;  ;  ;  ;  ; 6 ; salim ; 41 
 3185 ; Бона иностранная ;  ;  ;  ;  ; 75 ; kaa123 ; 101 
 3186 ; Бона иностранная ;  ;  ;  ;  ; 23 ; Andronnikov ; 62 
 3187 ; Бона иностранная ;  ;  ;  ;  ; 12 ; 4758 ; 255 
 3188 ; Бона иностранная ;  ;  ;  ;  ; 12 ; 4758 ; 277 
 3189 ; Бона иностранная ;  ;  ;  ;  ; 8 ; 4758 ; 80 
 3190 ; Бона иностранная ;  ;  ;  ;  ; 11 ; нумизмат ; 295 
 3191 ; Бона иностранная ;  ;  ;  ;  ; 7 ; у44 ; 55 
 3192 ; Бона иностранная ;  ;  ;  ;  ; 50 ; нумизмат ; 184 
 3193 ; Бона иностранная ;  ;  ;  ;  ; 29 ; у44 ; 44 
 3194 ; Бона иностранная ;  ;  ;  ;  ; 27 ; у44 ; 53 
 3195 ; Бона иностранная ;  ;  ;  ;  ; 28 ; alex1974 ; 53 
 3196 ; Бона иностранная ;  ;  ;  ;  ; 23 ; alex1974 ; 65 
 3197 ; Бона иностранная ;  ;  ;  ;  ; 20 ; holder ; 47 
 3198 ; Бона иностранная ;  ;  ;  ;  ; 28 ; holder ; 57 
 3199 ; Бона иностранная ;  ;  ;  ;  ; 26 ; Dom Perignon ; 63 
 3100 ; 5000000 рублей ; 1922 ; Грузия ;  ;  ; 37 ; нумизмат ; 5078 
 3101 ; Свидетельство поземельного банка ; 1912 ;  ;  ;  ; 31 ; temirlan ; 359 
 3102 ; Государственный 5% заем (десять облигаций) ; 1906 ;  ;  ;  ; 39 ; temirlan ; 1147 
 3103 ; Закладной лист ; 1889 ;  ;  ;  ; 15 ; holder ; 371 
 3104 ; 50 рублей. Заем свободы ; 1917 ;  ;  ;  ; 59 ; usan ; 303 
 3105 ; Облигация военного займа ; 1916 ;  ;  ;  ; 68 ; й12 ; 350 
 3106 ; Облигация военного займа ; 1916 ;  ;  ;  ; 60 ; vvp500 ; 365 
 3107 ; Облигация военного займа ; 1916 ;  ;  ;  ; 17 ; Oliveer ; 417 
 3108 ; Облигация военного займа ; 1916 ;  ;  ;  ; 27 ; vvp500 ; 357 
 3109 ; Облигация военного займа ; 1916 ;  ;  ;  ; 27 ; bolik ; 357 
 3110 ; 1000 рублей ; 1917 ;  ;  ;  ; 36 ; o.k. ; 170 
 3111 ; 1000 рублей ; 1917 ;  ;  ;  ; 21 ; o.k. ; 183 
 3112 ; 1000 рублей ; 1917 ;  ;  ;  ; 33 ; andrei6808 ; 216 
 3113 ; 5000 рублей ; 1918 ;  ;  ;  ; 15 ; 300 ; 355 
 3114 ; 5000 рублей ; 1918 ;  ;  ;  ; 72 ; Sc ; 1723 
 3115 ; 5000 рублей ; 1918 ;  ;  ;  ; 77 ; Sc ; 714 
 3116 ; Купоны. Лист - 20 шт ;  ;  ;  ;  ; 16 ; holder ; 204 
 3117 ; Купоны. Лист - 20 шт ;  ;  ;  ;  ; 36 ; holder ; 165 
 3118 ; Купоны (100 шт) ;  ;  ;  ;  ; 16 ; holder ; 105 
 3119 ; Купоны (100 шт) ;  ;  ;  ;  ; 38 ; holder ; 100 
 3120 ; Купоны (120 шт) ;  ;  ;  ;  ; 25 ; holder ; 112 
 3121 ; 2 доллара. США ; 1976 ;  ;  ;  ; 22 ; savlad ; 128 
 3122 ; Бона иностранная ;  ;  ;  ;  ; 23 ; holder ; 32 
 3123 ; Бона иностранная ;  ;  ;  ;  ; 48 ; DVZ ; 51 
 3124 ; Бона иностранная ;  ;  ;  ;  ; 6 ; DVZ ; 47 
 3125 ; Бона иностранная ;  ;  ;  ;  ; 4 ; DVZ ; 41 
 3126 ; Бона иностранная ;  ;  ;  ;  ; 29 ; Ромбор ; 33 
 3127 ; Бона иностранная ;  ;  ;  ;  ; 30 ; DVZ ; 42 
 3128 ; Бона иностранная ;  ;  ;  ;  ; 21 ; salim ; 30 
 3129 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Ромбор ; 32 
 3130 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Ромбор ; 31 
 3131 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Ромбор ; 32 
 3132 ; Бона иностранная ;  ;  ;  ;  ; 6 ; DVZ ; 31 
 3133 ; Бона иностранная ;  ;  ;  ;  ; 12 ; DVZ ; 51 
 3134 ; Бона иностранная ;  ;  ;  ;  ; 24 ; мамонт ; 33 
 3135 ; Бона иностранная ;  ;  ;  ;  ; 7 ; DVZ ; 51 
 3136 ; Бона иностранная ;  ;  ;  ;  ; 9 ; DVZ ; 51 
 3137 ; Бона иностранная ;  ;  ;  ;  ; 10 ; й12 ; 20 
 3138 ; Бона иностранная ;  ;  ;  ;  ; 5 ; й12 ; 25 
 3139 ; Бона иностранная ;  ;  ;  ;  ; 9 ; й12 ; 29 
 3140 ; Бона иностранная ;  ;  ;  ;  ; 10 ; й12 ; 29 
 3141 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Ромбор ; 33 
 3142 ; Бона иностранная ;  ;  ;  ;  ; 8 ; DVZ ; 43 
 3143 ; Бона иностранная ;  ;  ;  ;  ; 11 ; DVZ ; 43 
 3144 ; Бона иностранная ;  ;  ;  ;  ; 6 ; й12 ; 28 
 3145 ; Бона иностранная ;  ;  ;  ;  ; 4 ; й12 ; 28 
 3146 ; Бона иностранная ;  ;  ;  ;  ; 12 ; holder ; 31 
 3147 ; Бона иностранная ;  ;  ;  ;  ; 13 ; DVZ ; 51 
 3148 ; Бона иностранная ;  ;  ;  ;  ; 5 ; й12 ; 25 
 3149 ; Бона иностранная ;  ;  ;  ;  ; 11 ; holder ; 30 
 3050 ; 10000 рублей ; 1922 ; Грузия ;  ;  ; 56 ; k212 ; 365 
 3051 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 32 ; derk02 ; 3440 
 3052 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 66 ; k212 ; 633 
 3053 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 33 ; k212 ; 740 
 3054 ; 10 рублей ; 1918 ; Туркестан ;  ;  ; 30 ; dog009 ; 2680 
 3055 ; 25 рублей ; 1918 ; Туркестан ;  ;  ; 16 ; derk02 ; 7478 
 3056 ; 25 рублей ; 1918 ; Туркестан ;  ;  ; 31 ; dog009 ; 3672 
 3057 ; 5 рублей ; 1918 ; Туркестан ;  ;  ; 24 ; derk02 ; 3090 
 3058 ; 10 рублей ; 1922 ; Бухарская Республика ;  ;  ; 33 ; Sc ; 797 
 3059 ; 25 марок ; 1919 ; Эстония ;  ;  ; 36 ; Sc ; 1200 
 3060 ; 100 рублей ; 1922 ; Бухарская Республика ;  ;  ; 83 ; andrei6808 ; 1871 
 3061 ; 3 рубля ; 1918 ;  ;  ; AU ; 61 ; Cashman ; 682 
 3062 ; 25 рублей ; 1918 ;  ;  ; AU ; 62 ; Cashman ; 826 
 3063 ; 25 рублей ; 1918 ;  ;  ; AU ; 20 ; andrei6808 ; 765 
 3064 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные би ;  ; AU ; 45 ; FIN2000 ; 90 
 3065 ; 5 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные би ;  ; AU ; 31 ; andrei6808 ; 93 
 3066 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные би ;  ; AU ; 18 ; MAYSIC ; 84 
 3067 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные би ;  ; AU ; 13 ; temirlan ; 83 
