 4651 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4652 ; Бона иностранная ;  ;  ;  ;  ; 3 ; scooter ; 30 
 4653 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Dalatyshev ; 30 
 4654 ; Бона иностранная ;  ;  ;  ;  ; 4 ; scooter ; 30 
 4655 ; Бона иностранная ;  ;  ;  ;  ; 3 ; scooter ; 30 
 4656 ; Бона иностранная ;  ;  ;  ;  ; 2 ; про ; 30 
 4657 ; Бона иностранная ;  ;  ;  ;  ; 2 ; Скрудж ; 31 
 4658 ; Бона иностранная ;  ;  ;  ;  ; 9 ; scooter ; 30 
 4659 ; Бона иностранная ;  ;  ;  ;  ; 2 ; про ; 34 
 4660 ; Бона иностранная ;  ;  ;  ;  ; 12 ; smel ; 41 
 4661 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Gera_K ; 35 
 4662 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4663 ; Бона иностранная ;  ;  ;  ;  ; 2 ; ъхз ; 29 
 4664 ; Бона иностранная ;  ;  ;  ;  ; 9 ; карпер ; 50 
 4665 ; Бона иностранная ;  ;  ;  ;  ; 2 ; asru ; 31 
 4666 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4667 ; Бона иностранная ;  ;  ;  ;  ; 4 ; raise ; 41 
 4668 ; Бона иностранная ;  ;  ;  ;  ; 5 ; smel ; 40 
 4669 ; Бона иностранная ;  ;  ;  ;  ; 1 ; Dalatyshev ; 35 
 4670 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dalatyshev ; 30 
 4671 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dalatyshev ; 30 
 4672 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Dalatyshev ; 30 
 4673 ; Бона иностранная ;  ;  ;  ;  ; 1 ; Dalatyshev ; 35 
 4674 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4675 ; Бона иностранная ;  ;  ;  ;  ; 18 ; kaktus ; 60 
 4676 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4677 ; Бона иностранная ;  ;  ;  ;  ; 2 ; про ; 30 
 4678 ; Бона иностранная ;  ;  ;  ;  ; 2 ; про ; 30 
 4679 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4680 ; Бона иностранная ;  ;  ;  ;  ; 16 ; kaktus ; 389 
 4681 ; Бона иностранная ;  ;  ;  ;  ; 25 ; и1994 ; 57 
 4601 ; Бона иностранная ;  ;  ;  ;  ; 13 ; ъхз ; 63 
 4602 ; Бона иностранная ;  ;  ;  ;  ; 48 ; sikachai ; 120 
 4603 ; Бона иностранная ;  ;  ;  ;  ; 13 ; ъхз ; 44 
 4604 ; Бона иностранная ;  ;  ;  ;  ; 27 ; ъхз ; 57 
 4605 ; Бона иностранная ;  ;  ;  ;  ; 47 ; ъхз ; 83 
 4606 ; Бона иностранная ;  ;  ;  ;  ; 15 ; про ; 59 
 4607 ; Бона иностранная ;  ;  ;  ;  ; 25 ; sikachai ; 64 
 4608 ; Бона иностранная ;  ;  ;  ;  ; 33 ; ъхз ; 116 
 4609 ; Бона иностранная ;  ;  ;  ;  ; 55 ; юрий11 ; 156 
 4610 ; Бона иностранная ;  ;  ;  ;  ; 8 ; first ; 62 
 4611 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Etich ; 60 
 4612 ; Бона иностранная ;  ;  ;  ;  ; 26 ; raise ; 57 
 4613 ; Бона иностранная ;  ;  ;  ;  ; 12 ; yuri.gruzdev ; 39 
 4614 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 31 
 4615 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4616 ; Бона иностранная ;  ;  ;  ;  ; 9 ; scooter ; 30 
 4617 ; Бона иностранная ;  ;  ;  ;  ; 5 ; kaktus ; 33 
 4618 ; Бона иностранная ;  ;  ;  ;  ; 5 ; Etich ; 60 
 4619 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 32 
 4620 ; Бона иностранная ;  ;  ;  ;  ; 5 ; scooter ; 30 
 4621 ; Бона иностранная ;  ;  ;  ;  ; 5 ; kaktus ; 34 
 4622 ; Бона иностранная ;  ;  ;  ;  ; 3 ; kaktus ; 31 
 4623 ; Бона иностранная ;  ;  ;  ;  ; 5 ; scooter ; 30 
 4624 ; Бона иностранная ;  ;  ;  ;  ; 2 ; про ; 30 
 4625 ; Бона иностранная ;  ;  ;  ;  ; 5 ; scooter ; 30 
 4626 ; Бона иностранная ;  ;  ;  ;  ; 4 ; про ; 58 
 4627 ; Бона иностранная ;  ;  ;  ;  ; 5 ; raise ; 31 
 4628 ; Бона иностранная ;  ;  ;  ;  ; 4 ; scooter ; 30 
 4629 ; Бона иностранная ;  ;  ;  ;  ; 6 ; sikachai ; 31 
 4630 ; Бона иностранная ;  ;  ;  ;  ; 5 ; kaktus ; 33 
 4631 ; Бона иностранная ;  ;  ;  ;  ; 8 ; карпер ; 33 
 4632 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Скрудж ; 32 
 4633 ; Бона иностранная ;  ;  ;  ;  ; 5 ; scooter ; 30 
 4634 ; Бона иностранная ;  ;  ;  ;  ; 14 ; krft ; 58 
 4635 ; Бона иностранная ;  ;  ;  ;  ; 2 ; и1994 ; 31 
 4636 ; Бона иностранная ;  ;  ;  ;  ; 17 ; Etich ; 60 
 4637 ; Бона иностранная ;  ;  ;  ;  ; 5 ; scooter ; 30 
 4638 ; Бона иностранная ;  ;  ;  ;  ; 5 ; kaktus ; 34 
 4639 ; Бона иностранная ;  ;  ;  ;  ; 3 ; scooter ; 30 
 4640 ; Бона иностранная ;  ;  ;  ;  ; 5 ; карпер ; 36 
 4641 ; Бона иностранная ;  ;  ;  ;  ; 4 ; карпер ; 31 
 4642 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 31 
 4643 ; Бона иностранная ;  ;  ;  ;  ; 4 ; sikachai ; 31 
 4644 ; Бона иностранная ;  ;  ;  ;  ; 4 ; sikachai ; 31 
 4645 ; Бона иностранная ;  ;  ;  ;  ; 3 ; raise ; 35 
 4646 ; Бона иностранная ;  ;  ;  ;  ; 6 ; yuri.gruzdev ; 34 
 4647 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4648 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4649 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4650 ; Бона иностранная ;  ;  ;  ;  ; 1 ; про ; 30 
 4551 ; Бона иностранная ;  ;  ;  ;  ; 17 ; Etich ; 60 
 4552 ; Бона иностранная ;  ;  ;  ;  ; 4 ; карпер ; 41 
 4553 ; Бона иностранная ;  ;  ;  ;  ; 4 ; карпер ; 31 
 4554 ; Бона иностранная ;  ;  ;  ;  ; 4 ; карпер ; 31 
 4555 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 32 
 4556 ; Бона иностранная ;  ;  ;  ;  ; 5 ; yuri.gruzdev ; 34 
 4557 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 32 
 4558 ; Бона иностранная ;  ;  ;  ;  ; 6 ; про ; 61 
 4559 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Etich ; 105 
 4560 ; Бона иностранная ;  ;  ;  ;  ; 19 ; Etich ; 80 
 4561 ; Бона иностранная ;  ;  ;  ;  ; 13 ; Let ; 102 
 4562 ; Бона иностранная ;  ;  ;  ;  ; 18 ; Let ; 75 
 4563 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Let ; 102 
 4564 ; Бона иностранная ;  ;  ;  ;  ; 18 ; Etich ; 80 
 4565 ; Бона иностранная ;  ;  ;  ;  ; 11 ; Etich ; 80 
 4566 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Etich ; 80 
 4567 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Let ; 102 
 4568 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Etich ; 80 
 4569 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Скрудж ; 32 
 4570 ; Бона иностранная ;  ;  ;  ;  ; 7 ; asru ; 34 
 4571 ; Бона иностранная ;  ;  ;  ;  ; 19 ; kaktus ; 45 
 4572 ; Бона иностранная ;  ;  ;  ;  ; 31 ; 4758 ; 45 
 4573 ; Бона иностранная ;  ;  ;  ;  ; 3 ; krft ; 32 
 4574 ; Бона иностранная ;  ;  ;  ;  ; 2 ; про ; 30 
 4575 ; Бона иностранная ;  ;  ;  ;  ; 17 ; kaktus ; 46 
