 6206 ; Сборник аукционных каталогов "Конрос". Аукционы №17-20. 2003 год ;  ;  ;  ;  ; 10 ; Zakhapisty ; 51 
 6207 ; JANUSZ PARCHIMOWICZ. Каталог монет СССР (1921-1991гг) и России с 1992г. Издание 2. 1998 ;  ;  ;  ;  ; 26 ; Terem ; 196 
 6208 ; А. А. Щелоков. Монеты СССР. Москва. Издательство "Финансы и статистика". Москва ; 1989 ;  ;  ;  ; 33 ; Terem ; 320 
 6209 ; В. М. Потин. Очерки нумизматики. "Монеты клады коллекции". Издательство "Искусство- СПБ". Санкт-Петербург ;  ;  ;  ;  ; 13 ; Ravak_1981 ; 363 
 6210 ; А. Величко, Л. Герич, С. Назаров. "Монеты Республики Беларусь (1995-2010гг)". Москва 2010 ;  ;  ;  ;  ; 12 ; Подснежник ; 114 
 6211 ; Х. Фенглер, Г. Гироу, В. Унгер. Словарь нумизмата. Издательство "Радио и Связь" 1993 ;  ;  ;  ;  ; 17 ; didisister ; 227 
 6212 ; А.С. Мельникова. "Русские монеты от Ивана Грозного до Петра Первого". Издательство "Финансы и статистика". Москва ; 1989 ;  ;  ;  ; 20 ; Terem ; 401 
 6213 ; LONDON COINS. Аукционный каталог 134. 4 сентября 2011 ;  ;  ;  ;  ; 13 ; Terem ; 101 
 6214 ; И.И. Рылов, В. Соболин. Каталог "Монеты России и СССР". Издательство АО "Интерпринт". Москва ; 1993 ;  ;  ;  ; 14 ; Terem ; 227 
 6215 ; Монеты большая энциклопедия. Издательство "Наше слово". Москва ; 2013 ;  ;  ;  ; 23 ; Terem ; 465 
 6216 ; В.В. Уздеников. "Монеты России с 1700-1917гг". Финансы и статистика. Москва 1986 ;  ;  ;  ;  ; 38 ; gsedykh ; 800 
 6217 ; CREUSY NUMISMATIQUE. Аукционный каталог 3. 5 декабря 2013 ;  ;  ;  ;  ; 3 ; Пешеход ; 79 
 6218 ; Каталог частной коллекции "Античные монеты и Артифакты". Санкт-Петербург 2019 ;  ;  ;  ;  ; 20 ; Подснежник ; 587 
 6219 ; Коллекционный шкаф MBKAB10 M для монет и наград. Leuchtturm ;  ;  ;  ; Царапинки, пятна. ; 58 ; Alex1 ; 5106 
 6156 ; Почтовая карточка до 1917 года с гашением ;  ;  ;  ;  ; 2 ; Handler ; 150 
 6157 ; Лот почтовых карточек до 1917 года (3 штуки) ;  ;  ;  ;  ; 16 ; cr2952 ; 730 
 6158 ; Фотокарточка ;  ;  ;  ;  ; 3 ; cr2952 ; 151 
 6159 ; Почтовая карточка до 1917 года. Бразильский цветокъ ;  ;  ;  ;  ; 6 ; Komposter ; 235 
 6160 ; Почтовая карточка до 1917 года. Саломея ;  ;  ;  ;  ; 3 ; cr2952 ; 151 
 6161 ; Лот почтовых карточек (2 штуки) ;  ;  ;  ;  ; 12 ; Komposter ; 291 
