 3473 ; Бона иностранная ;  ;  ;  ;  ; 30 ; mirmirmir ; 30 
 3474 ; Бона иностранная ;  ;  ;  ;  ; 35 ; mirmirmir ; 42 
 3475 ; Бона иностранная ;  ;  ;  ;  ; 26 ; igor_vk ; 32 
 3476 ; Бона иностранная ;  ;  ;  ;  ; 33 ; Sky2 ; 73 
 3477 ; Бона иностранная ;  ;  ;  ;  ; 21 ; cochu ; 306 
 3478 ; Бона иностранная ;  ;  ;  ;  ; 5 ; mirmirmir ; 32 
 3479 ; Бона иностранная ;  ;  ;  ;  ; 23 ; mirmirmir ; 22 
 3480 ; Бона иностранная ;  ;  ;  ;  ; 63 ; mirmirmir ; 77 
 3481 ; Бона иностранная ;  ;  ;  ;  ; 4 ; дойл ; 31 
 3482 ; Бона иностранная ;  ;  ;  ;  ; 26 ; mirmirmir ; 32 
 3483 ; Бона иностранная ;  ;  ;  ;  ; 9 ; dimon-2007 ; 30 
 3484 ; Бона иностранная ;  ;  ;  ;  ; 15 ; tau ; 36 
 3485 ; Бона иностранная ;  ;  ;  ;  ; 12 ; ммм ; 12 
 3486 ; Бона иностранная ;  ;  ;  ;  ; 32 ; mirmirmir ; 41 
 3487 ; Бона иностранная ;  ;  ;  ;  ; 31 ; mirmirmir ; 41 
 3488 ; Бона иностранная ;  ;  ;  ;  ; 27 ; tau ; 123 
 3489 ; Бона иностранная ;  ;  ;  ;  ; 37 ; mirmirmir ; 67 
 3490 ; Бона иностранная ;  ;  ;  ;  ; 64 ; mirmirmir ; 77 
 3491 ; Бона иностранная ;  ;  ;  ;  ; 11 ; alex241 ; 30 
 3492 ; Бона иностранная ;  ;  ;  ;  ; 32 ; dimitri ; 38 
 3493 ; Бона иностранная ;  ;  ;  ;  ; 10 ; tau ; 31 
 3494 ; Бона иностранная ;  ;  ;  ;  ; 7 ; dimon-2007 ; 31 
 3495 ; Бона иностранная ;  ;  ;  ;  ; 6 ; сми ; 35 
 3496 ; Бона иностранная ;  ;  ;  ;  ; 19 ; brent ; 20 
 3497 ; Бона иностранная ;  ;  ;  ;  ; 3 ; brent ; 20 
 3498 ; Бона иностранная ;  ;  ;  ;  ; 12 ; mirmirmir ; 84 
 3499 ; Бона иностранная ;  ;  ;  ;  ; 1 ; сми ; 31 
 3500 ; Бона иностранная ;  ;  ;  ;  ; 8 ; ммм ; 11 
 3501 ; Бона иностранная ;  ;  ;  ;  ; 13 ; ммм ; 20 
 3502 ; Бона иностранная ;  ;  ;  ;  ; 10 ; ммм ; 20 
 3503 ; Бона иностранная ;  ;  ;  ;  ; 4 ; ммм ; 5 
 3504 ; Бона иностранная ;  ;  ;  ;  ; 24 ; mirmirmir ; 51 
 3505 ; Бона иностранная ;  ;  ;  ;  ; 21 ; faga2003 ; 55 
 3506 ; Бона иностранная ;  ;  ;  ;  ; 76 ; faga2003 ; 101 
 3507 ; Бона иностранная ;  ;  ;  ;  ; 18 ; ммм ; 24 
 3508 ; Бона иностранная ;  ;  ;  ;  ; 33 ; sos1 ; 510 
 3509 ; Бона иностранная ;  ;  ;  ;  ; 62 ; Sky2 ; 157 
 3510 ; Бона иностранная ;  ;  ;  ;  ; 31 ; Sky2 ; 151 
 3511 ; Бона иностранная ;  ;  ;  ;  ; 35 ; Sky2 ; 157 
 3512 ; Бона иностранная ;  ;  ;  ;  ; 4 ; mirmirmir ; 34 
 3513 ; Бона иностранная ;  ;  ;  ;  ; 47 ; Sky2 ; 176 
 3514 ; Бона иностранная ;  ;  ;  ;  ; 50 ; й12 ; 149 
 3515 ; Бона иностранная ;  ;  ;  ;  ; 6 ; й12 ; 123 
 3516 ; Бона иностранная ;  ;  ;  ;  ; 11 ; brent ; 30 
 3517 ; Бона иностранная ;  ;  ;  ;  ; 12 ; brent ; 30 
 3518 ; Бона иностранная ;  ;  ;  ;  ; 8 ; АТ ; 36 
 3519 ; Бона иностранная ;  ;  ;  ;  ; 8 ; brent ; 30 
 3520 ; Бона иностранная ;  ;  ;  ;  ; 24 ; Полянка ; 62 
 3521 ; Бона иностранная ;  ;  ;  ;  ; 23 ; Полянка ; 62 
