 4696 ; Бона иностранная ;  ;  ;  ;  ; 4 ; vladimir-sirke ; 57 
 4697 ; Бона иностранная ;  ;  ;  ;  ; 16 ; max2008 ; 61 
 4698 ; Бона иностранная ;  ;  ;  ;  ; 18 ; KMTKMP ; 53 
 4699 ; Бона иностранная ;  ;  ;  ;  ; 22 ; Кречет ; 153 
 4700 ; Бона иностранная ;  ;  ;  ;  ; 8 ; 1gold ; 40 
 4701 ; Бона иностранная ;  ;  ;  ;  ; 5 ; чипыжи ; 53 
 4702 ; Бона иностранная ;  ;  ;  ;  ; 5 ; ек ; 37 
 4703 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 11000 ; 30 
 4704 ; Бона иностранная ;  ;  ;  ;  ; 2 ; у44 ; 35 
 4705 ; Бона иностранная ;  ;  ;  ;  ; 8 ; sikachai ; 43 
 4706 ; Бона иностранная ;  ;  ;  ;  ; 26 ; sikachai ; 104 
 4707 ; Бона иностранная ;  ;  ;  ;  ; 16 ; sikachai ; 49 
 4708 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Хакас ; 51 
 4709 ; Бона иностранная ;  ;  ;  ;  ; 14 ; Gera_K ; 82 
 4710 ; Бона иностранная ;  ;  ;  ;  ; 24 ; 1gold ; 89 
 4711 ; Бона иностранная ;  ;  ;  ;  ; 40 ; чипыжи ; 63 
 4712 ; Бона иностранная ;  ;  ;  ;  ; 33 ; sikachai ; 61 
 4713 ; Бона иностранная ;  ;  ;  ;  ; 3 ; krft ; 101 
 4714 ; Бона иностранная ;  ;  ;  ;  ; 21 ; Woker ; 77 
 4715 ; Бона иностранная ;  ;  ;  ;  ; 22 ; sikachai ; 88 
 4716 ; Бона иностранная ;  ;  ;  ;  ; 9 ; ZOLTAN333 ; 120 
 4717 ; Бона иностранная ;  ;  ;  ;  ; 42 ; ZOLTAN333 ; 281 
 4718 ; Бона иностранная ;  ;  ;  ;  ; 31 ; карпер ; 129 
 4719 ; Бона иностранная ;  ;  ;  ;  ; 27 ; карпер ; 129 
 4720 ; Бона иностранная ;  ;  ;  ;  ; 27 ; карпер ; 129 
 4721 ; Бона иностранная ;  ;  ;  ;  ; 27 ; карпер ; 129 
 4722 ; Бона иностранная ;  ;  ;  ;  ; 27 ; карпер ; 129 
 4723 ; Бона иностранная ;  ;  ;  ;  ; 29 ; карпер ; 131 
 4724 ; Бона иностранная ;  ;  ;  ;  ; 24 ; карпер ; 79 
 4725 ; Бона иностранная ;  ;  ;  ;  ; 16 ; denis1977 ; 42 
 4726 ; Бона иностранная ;  ;  ;  ;  ; 17 ; Хакас ; 311 
 4727 ; Бона иностранная ;  ;  ;  ;  ; 19 ; denis1977 ; 60 
 4728 ; Бона иностранная ;  ;  ;  ;  ; 23 ; Хакас ; 81 
 4729 ; Бона иностранная ;  ;  ;  ;  ; 37 ; 1gold ; 50 
 4730 ; Бона иностранная ;  ;  ;  ;  ; 6 ; 1gold ; 43 
 4731 ; Бона иностранная ;  ;  ;  ;  ; 32 ; ZOLTAN333 ; 234 
 4732 ; Бона иностранная ;  ;  ;  ;  ; 21 ; 1gold ; 100 
 4733 ; Бона иностранная ;  ;  ;  ;  ; 5 ; denis1977 ; 38 
 4734 ; Бона иностранная ;  ;  ;  ;  ; 14 ; denis1977 ; 43 
 4735 ; Бона иностранная ;  ;  ;  ;  ; 26 ; ZOLTAN333 ; 253 
 4736 ; Бона иностранная ;  ;  ;  ;  ; 36 ; ZOLTAN333 ; 245 
 4737 ; Бона иностранная ;  ;  ;  ;  ; 19 ; sikachai ; 83 
 4738 ; Бона иностранная ;  ;  ;  ;  ; 16 ; 1gold ; 160 
 4739 ; Бона иностранная ;  ;  ;  ;  ; 12 ; vladimir-sirke ; 56 
 4740 ; Бона иностранная ;  ;  ;  ;  ; 3 ; denis1977 ; 46 
 4741 ; Бона иностранная ;  ;  ;  ;  ; 21 ; Матадор ; 101 
 4742 ; Бона иностранная ;  ;  ;  ;  ; 15 ; denis1977 ; 71 
 4646 ; Бона иностранная ;  ;  ;  ;  ; 16 ; ZOLTAN333 ; 43 
 4647 ; Бона иностранная ;  ;  ;  ;  ; 5 ; kozerog ; 30 
 4648 ; Бона иностранная ;  ;  ;  ;  ; 6 ; krft ; 23 
 4649 ; Бона иностранная ;  ;  ;  ;  ; 4 ; sikachai ; 22 
 4650 ; Бона иностранная ;  ;  ;  ;  ; 7 ; ask ; 50 
 4651 ; Бона иностранная ;  ;  ;  ;  ; 3 ; vladzory ; 51 
 4652 ; Бона иностранная ;  ;  ;  ;  ; 15 ; Gera_K ; 67 
 4653 ; Бона иностранная ;  ;  ;  ;  ; 8 ; Gera_K ; 79 
 4654 ; Бона иностранная ;  ;  ;  ;  ; 3 ; jj ; 101 
 4655 ; Бона иностранная ;  ;  ;  ;  ; 19 ; vladzory ; 59 
 4656 ; Бона иностранная ;  ;  ;  ;  ; 7 ; Gera_K ; 155 
 4657 ; Бона иностранная ;  ;  ;  ;  ; 46 ; Кречет ; 793 
