 5465 ; Бона иностранная. Чехия ;  ;  ;  ;  ; 15 ; филипок ; 42 
 5466 ; Бона иностранная. Чехия ;  ;  ;  ;  ; 14 ; diskus72 ; 57 
 5467 ; Бона иностранная. Чехия ;  ;  ;  ;  ; 6 ; Шпак ; 50 
 5468 ; Бона иностранная. Молдова ;  ;  ;  ;  ; 10 ; 7777777 ; 50 
 5469 ; Бона иностранная. Молдова ;  ;  ;  ;  ; 8 ; SER 888 ; 40 
 5470 ; Лот бон ( 8шт.) ;  ;  ;  ;  ; 17 ; potolok ; 227 
 5471 ; Лот бон ( 8шт.) ;  ;  ;  ;  ; 23 ; ialaiola ; 76 
 5472 ; Лот бон ( 4шт.) ;  ;  ;  ;  ; 13 ; гудзон ; 159 
 5473 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 20 ; sos1 ; 248 
 5474 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 19 ; sos1 ; 368 
 5475 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 25 ; Ok203 ; 459 
 5476 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 26 ; Ok203 ; 435 
 5477 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 12 ; алиско ; 873 
 5478 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 8 ; sos1 ; 303 
 5479 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 8 ; алиско ; 340 
 5480 ; Лот нотгельдов ( 70шт.) ;  ;  ;  ;  ; 25 ; Ok203 ; 2382 
 5481 ; Акция. Германия ;  ;  ;  ;  ; 13 ; viv007 ; 68 
 5482 ; Акция. Германия ;  ;  ;  ;  ; 10 ; доллар капут ; 60 
 5483 ; Акция. Германия ;  ;  ;  ;  ; 11 ; доллар капут ; 60 
 5484 ; Акция. Германия ;  ;  ;  ;  ; 25 ; cr3041 ; 101 
 5485 ; Акция. Германия ;  ;  ;  ;  ; 9 ; доллар капут ; 60 
 5486 ; Акция. Германия ;  ;  ;  ;  ; 9 ; доллар капут ; 57 
 5487 ; Акция. США ;  ;  ;  ;  ; 23 ; viv007 ; 101 
 5488 ; Акция. США ;  ;  ;  ;  ; 20 ; cr3041 ; 105 
 5489 ; Акция. США ;  ;  ;  ;  ; 15 ; viv007 ; 101 
 5490 ; Акция ; 1944 ;  ;  ;  ; 13 ; cr3041 ; 135 
 5491 ; Акция ; 1944 ;  ;  ;  ; 15 ; cr3041 ; 114 
 5492 ; Акция ; 1947 ;  ;  ;  ; 13 ; доллар капут ; 90 
 5493 ; Акция ; 1989 ;  ;  ;  ; 9 ; SER 888 ; 40 
 5494 ; Акция ; 1962 ;  ;  ;  ; 13 ; доллар капут ; 80 
