 5595 ; Почтовая карточка Венгрия ;  ;  ;  ;  ; 9 ; кузяка ; 68 
 5596 ; Почтовая карточка Венгрия ;  ;  ;  ;  ; 11 ; гоша334 ; 91 
 5597 ; Почтовая карточка Венгрия ;  ;  ;  ;  ; 7 ; irinka ; 124 
 5598 ; Почтовая карточка Венгрия ;  ;  ;  ;  ; 10 ; гоша334 ; 114 
 5599 ; Почтовая карточка Венгрия ;  ;  ;  ;  ; 6 ; to-to ; 114 
 5600 ; Почтовая карточка Греция ;  ;  ;  ;  ; 11 ; гоша334 ; 114 
 5601 ; Почтовая карточка Греция ;  ;  ;  ;  ; 10 ; цеховик ; 68 
 5602 ; Почтовая карточка Португалия ;  ;  ;  ;  ; 22 ; to-to ; 119 
 5603 ; Почтовая карточка Португалия ;  ;  ;  ;  ; 41 ; Приор ; 119 
 5604 ; Почтовая карточка Португалия ;  ;  ;  ;  ; 20 ; doc2 ; 203 
 5605 ; Почтовая карточка Гётеборг ; 1914 ;  ;  ;  ; 13 ; igaist ; 77 
 5606 ; Почтовая карточка ;  ;  ;  ;  ; 73 ; ZIMOGOR ; 351 
 5607 ; Почтовая карточка ;  ;  ;  ;  ; 16 ; von_Schwarz ; 75 
 5608 ; Почтовая карточка ;  ;  ;  ;  ; 17 ; von_Schwarz ; 96 
 5609 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; von_Schwarz ; 57 
 5610 ; Почтовая карточка ;  ;  ;  ;  ; 25 ; Приор ; 225 
 5611 ; Почтовая карточка ;  ;  ;  ;  ; 6 ; Приор ; 92 
 5612 ; Почтовая карточка ;  ;  ;  ;  ; 16 ; irinka ; 183 
 5613 ; Почтовая карточка ;  ;  ;  ;  ; 25 ; Приор ; 86 
 5614 ; Почтовая карточка ;  ;  ;  ;  ; 4 ; vladmarkin ; 57 
 5615 ; Почтовая карточка ;  ;  ;  ;  ; 8 ; von_Schwarz ; 57 
 5616 ; Почтовая карточка ;  ;  ;  ;  ; 11 ; von_Schwarz ; 57 
 5617 ; Почтовая карточка ;  ;  ;  ;  ; 46 ; von_Schwarz ; 408 
 5618 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; von_Schwarz ; 46 
 5619 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; von_Schwarz ; 57 
 5620 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; von_Schwarz ; 63 
 5621 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; von_Schwarz ; 46 
 5622 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; von_Schwarz ; 56 
 5623 ; Почтовая карточка ;  ;  ;  ;  ; 36 ; von_Schwarz ; 423 
 5624 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; von_Schwarz ; 46 
 5625 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; von_Schwarz ; 46 
 5626 ; Почтовая карточка ;  ;  ;  ;  ; 17 ; von_Schwarz ; 61 
 5627 ; Почтовая карточка ;  ;  ;  ;  ; 24 ; von_Schwarz ; 74 
 5628 ; Почтовая карточка ;  ;  ;  ;  ; 9 ; von_Schwarz ; 56 
 5629 ; Почтовая карточка ;  ;  ;  ;  ; 4 ; von_Schwarz ; 22 
 5630 ; Почтовая карточка ;  ;  ;  ;  ; 6 ; igaist ; 27 
 5631 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; igaist ; 24 
 5632 ; Почтовая карточка ;  ;  ;  ;  ; 7 ; Приор ; 57 
 5633 ; Почтовая карточка ;  ;  ;  ;  ; 6 ; кузяка ; 36 
 5634 ; Почтовая карточка ;  ;  ;  ;  ; 22 ; von_Schwarz ; 120 
 5635 ; Почтовая карточка Япония ;  ;  ;  ;  ; 23 ; krass ; 194 
 5636 ; Почтовая карточка Япония ;  ;  ;  ;  ; 32 ; ZIMOGOR ; 212 
 5545 ; Почтовый перевод Финляндия ; 1914 ;  ;  ;  ; 13 ; Приор ; 255 
 5546 ; Конверт со спец. Гашением  (2 штуки)" САЭ Новолазаревская" 18.02.91 (30 лет ) ;  ;  ;  ;  ; 11 ; Vova1950 ; 206 
 5547 ; Конверт со спец. Гашением "Дрейфующая научно-исследовательская станция Северный полюс-31" 25.07.91 ;  ;  ;  ;  ; 4 ; самка кота ; 69 
