 4317 ; Бона иностранная ;  ;  ;  ;  ; 10 ; smel ; 163 
 4318 ; Бона иностранная ;  ;  ;  ;  ; 35 ; 661 ; 71 
 4319 ; Бона иностранная ;  ;  ;  ;  ; 17 ; max2008 ; 155 
 4320 ; Бона иностранная ;  ;  ;  ;  ; 27 ; AnvlaSar6216 ; 157 
 4321 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Sky2 ; 175 
 4322 ; Бона иностранная ;  ;  ;  ;  ; 57 ; 661 ; 89 
 4323 ; Бона иностранная ;  ;  ;  ;  ; 49 ; ИЮМов1 ; 128 
 4324 ; Бона иностранная ;  ;  ;  ;  ; 33 ; ИЮМов1 ; 99 
 4325 ; Бона иностранная ;  ;  ;  ;  ; 36 ; don-juras ; 101 
 4326 ; Бона иностранная ;  ;  ;  ;  ; 46 ; Скрудж ; 66 
 4327 ; Бона иностранная ;  ;  ;  ;  ; 8 ; smel ; 163 
 4328 ; Бона иностранная ;  ;  ;  ;  ; 13 ; у44 ; 63 
 4329 ; Бона иностранная ;  ;  ;  ;  ; 62 ; don-juras ; 73 
 4330 ; Бона иностранная ;  ;  ;  ;  ; 8 ; smel ; 163 
 4331 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 34 ; 30 
 4332 ; Бона иностранная ;  ;  ;  ;  ; 17 ; max2008 ; 102 
 4333 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 40 
 4334 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 34 ; 30 
 4335 ; Бона иностранная ;  ;  ;  ;  ; 3 ; 34 ; 30 
 4336 ; Бона иностранная ;  ;  ;  ;  ; 3 ; Dander ; 31 
 4337 ; Бона иностранная ;  ;  ;  ;  ; 2 ; 34 ; 31 
 4267 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 36 
 4268 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 36 
 4269 ; Бона иностранная ;  ;  ;  ;  ; 2 ; Скрудж ; 33 
 4270 ; Бона иностранная ;  ;  ;  ;  ; 2 ; Скрудж ; 33 
 4271 ; Бона иностранная ;  ;  ;  ;  ; 4 ; Скрудж ; 36 
 4272 ; Бона иностранная ;  ;  ;  ;  ; 15 ; max2008 ; 30 
 4273 ; Бона иностранная ;  ;  ;  ;  ; 2 ; Скрудж ; 33 
 4274 ; Бона иностранная ;  ;  ;  ;  ; 2 ; Скрудж ; 33 
 4275 ; Бона иностранная ;  ;  ;  ;  ; 2 ; Скрудж ; 33 
 4276 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Скрудж ; 37 
 4277 ; Бона иностранная ;  ;  ;  ;  ; 6 ; Скрудж ; 37 
 4278 ; Бона иностранная ;  ;  ;  ;  ; 37 ; ъхз ; 53 
 4279 ; Бона иностранная ;  ;  ;  ;  ; 33 ; Эстергази ; 173 
 4280 ; Бона иностранная ;  ;  ;  ;  ; 33 ; Эстергази ; 173 
 4281 ; Бона иностранная ;  ;  ;  ;  ; 13 ; ИЮМов1 ; 132 
 4282 ; Бона иностранная ;  ;  ;  ;  ; 25 ; jj ; 102 
 4283 ; Бона иностранная ;  ;  ;  ;  ; 11 ; ИЮМов1 ; 132 
 4284 ; Бона иностранная ;  ;  ;  ;  ; 9 ; ИЮМов1 ; 102 
 4285 ; Бона иностранная ;  ;  ;  ;  ; 13 ; ИЮМов1 ; 133 
 4286 ; Бона иностранная ;  ;  ;  ;  ; 31 ; ИЮМов1 ; 133 
 4287 ; Бона иностранная ;  ;  ;  ;  ; 15 ; ИЮМов1 ; 133 
 4288 ; Бона иностранная ;  ;  ;  ;  ; 46 ; Эстергази ; 183 
 4289 ; Бона иностранная ;  ;  ;  ;  ; 28 ; don-juras ; 48 
 4290 ; Бона иностранная ;  ;  ;  ;  ; 16 ; max2008 ; 120 
 4291 ; Бона иностранная ;  ;  ;  ;  ; 10 ; liderssen ; 102 
 4292 ; Бона иностранная ;  ;  ;  ;  ; 28 ; jj ; 101 
 4293 ; Бона иностранная ;  ;  ;  ;  ; 15 ; smel ; 163 
 4294 ; Бона иностранная ;  ;  ;  ;  ; 26 ; jj ; 102 
 4295 ; Бона иностранная ;  ;  ;  ;  ; 29 ; shneyder ; 151 
 4296 ; Бона иностранная ;  ;  ;  ;  ; 17 ; 0001 ; 215 
 4297 ; Бона иностранная ;  ;  ;  ;  ; 6 ; jj ; 102 
 4298 ; Бона иностранная ;  ;  ;  ;  ; 9 ; smel ; 163 
 4299 ; Бона иностранная ;  ;  ;  ;  ; 43 ; smel ; 163 
 4300 ; Бона иностранная ;  ;  ;  ;  ; 7 ; smel ; 163 
 4301 ; Бона иностранная ;  ;  ;  ;  ; 20 ; 661 ; 58 
 4302 ; Бона иностранная ;  ;  ;  ;  ; 18 ; Gera_K ; 47 
 4303 ; Бона иностранная ;  ;  ;  ;  ; 8 ; у44 ; 159 
 4304 ; Бона иностранная ;  ;  ;  ;  ; 9 ; don-juras ; 36 
 4305 ; Бона иностранная ;  ;  ;  ;  ; 42 ; Dander ; 71 
 4306 ; Бона иностранная ;  ;  ;  ;  ; 35 ; jj ; 75 
 4307 ; Бона иностранная ;  ;  ;  ;  ; 15 ; max2008 ; 120 
 4308 ; Бона иностранная ;  ;  ;  ;  ; 9 ; max2008 ; 120 
 4309 ; Бона иностранная ;  ;  ;  ;  ; 15 ; max2008 ; 120 
 4310 ; Бона иностранная ;  ;  ;  ;  ; 47 ; don-juras ; 104 
 4311 ; Бона иностранная ;  ;  ;  ;  ; 5 ; у44 ; 49 
 4312 ; Бона иностранная ;  ;  ;  ;  ; 53 ; jj ; 101 
 4313 ; Бона иностранная ;  ;  ;  ;  ; 16 ; smel ; 164 
 4314 ; Бона иностранная ;  ;  ;  ;  ; 44 ; Dander ; 71 
