 5873 ; Лот бон 3 шт. Германия ;  ;  ;  ;  ; 30 ; guran ; 77 
 5874 ; Лот бон 3 шт. Германия ;  ;  ;  ;  ; 23 ; igaist ; 72 
 5875 ; Лот бон 3 шт. Германия ;  ;  ;  ;  ; 8 ; наташа2712 ; 101 
 5876 ; Бона иностранная. Франция ;  ;  ;  ;  ; 11 ; air ; 397 
 5877 ; Бона иностранная. Франция ;  ;  ;  ;  ; 11 ; luda ; 238 
 5878 ; Бона иностранная. Франция ;  ;  ;  ;  ; 7 ; 2128508 ; 204 
 5879 ; Бона иностранная. Франция ;  ;  ;  ;  ; 9 ; 2128508 ; 204 
 5880 ; Бона иностранная. Франция ;  ;  ;  ;  ; 12 ; 2128508 ; 204 
 5881 ; Лот бон 3 шт. Франция ;  ;  ;  ;  ; 19 ; 2128508 ; 257 
 5882 ; Лот бон 3 шт. Франция ;  ;  ;  ;  ; 15 ; von_Schwarz ; 238 
 5883 ; Лот бон 3 шт. Франция, Бельгия ;  ;  ;  ;  ; 3 ; 2128508 ; 101 
 5884 ; Бона иностранная 1000 крон. Австрия ; 1902 ;  ;  ;  ; 37 ; andreyM ; 80 
 5885 ; Бона иностранная 10000 крон. Австрия ; 1918 ;  ;  ;  ; 58 ; g-s-m-78 ; 114 
 5886 ; Бона иностранная 2 кроны. Австрия ; 1917 ;  ;  ;  ; 10 ; igaist ; 157 
 5887 ; Бона иностранная 1 крона. Австрия ; 1916 ;  ;  ;  ; 18 ; luda ; 115 
 5888 ; Бона иностранная  100 крон. Австрия, Вена ; 1918 ;  ;  ;  ; 53 ; нумизмат ; 243 
 5889 ; Бона иностранная 5 крон. Австрия, Вена ; 1918 ;  ;  ;  ; 11 ; нумизмат ; 142 
 5890 ; Бона иностранная 1000 марек. Польша ; 1919 ;  ;  ;  ; 32 ; bogdlena ; 592 
 5891 ; Бона иностранная 2 доллара США ;  ;  ;  ;  ; 68 ; Harlock ; 454 
 5892 ; Оригинальный альбом с нотгельдами 230 штук ;  ;  ;  ;  ; 56 ; АлекS ; 6500 
 5823 ; Бона иностранная 100 крон. Терезианштадт ; 1943 ;  ;  ;  ; 41 ; doiu33 ; 2011 
 5824 ; Бона иностранная 10 маролк. Германия ; 1906 ;  ;  ;  ; 11 ; geracon2009 ; 108 
 5825 ; Бона иностранная 20 марок. Германия ; 1915 ;  ;  ;  ; 38 ; geracon2009 ; 153 
 5826 ; Бона иностранная 50 марок. Германия ; 1919 ;  ;  ;  ; 25 ; Erik ; 59 
 5827 ; Бона иностранная 1000 марок. Германия ; 1910 ;  ;  ;  ; 26 ; zuza ; 181 
 5828 ; Бона иностранная 1000 марок. Германия ; 1910 ;  ;  ;  ; 25 ; geracon2009 ; 114 
 5829 ; Бона иностранная 50000 марок. Германия ; 1922 ;  ;  ;  ; 12 ; g-s-m-78 ; 130 
 5830 ; Бона иностранная 50000 марок. Германия ; 1922 ;  ;  ;  ; 16 ; luda ; 90 
 5831 ; Бона иностранная 100000 марок. Германия ; 1923 ;  ;  ;  ; 21 ; Erik ; 88 
 5832 ; Бона иностранная 10000 марок. Германия ; 1922 ;  ;  ;  ; 8 ; shurik2 ; 90 
 5833 ; Бона иностранная. Германия ;  ;  ;  ;  ; 15 ; наташа2712 ; 51 
 5834 ; Бона иностранная. Германия ;  ;  ;  ;  ; 15 ; наташа2712 ; 51 
 5835 ; Бона иностранная. Германия ;  ;  ;  ;  ; 20 ; luda ; 170 
 5836 ; Бона иностранная. Германия ;  ;  ;  ;  ; 12 ; наташа2712 ; 90 
 5837 ; Бона иностранная. Германия ;  ;  ;  ;  ; 14 ; наташа2712 ; 102 
 5838 ; Бона иностранная. Германия ;  ;  ;  ;  ; 12 ; igaist ; 105 
 5839 ; Бона иностранная. Германия ;  ;  ;  ;  ; 9 ; shurik2 ; 105 
 5840 ; Бона иностранная. Германия ;  ;  ;  ;  ; 23 ; наташа2712 ; 51 
 5841 ; Бона иностранная. Германия ;  ;  ;  ;  ; 5 ; наташа2712 ; 102 
 5842 ; Бона иностранная. Германия ;  ;  ;  ;  ; 9 ; варяг42 ; 100 
 5843 ; Бона иностранная. Германия ;  ;  ;  ;  ; 4 ; наташа2712 ; 102 
 5844 ; Бона иностранная. Германия ;  ;  ;  ;  ; 12 ; наташа2712 ; 91 
 5845 ; Бона иностранная. Германия ;  ;  ;  ;  ; 13 ; luda ; 77 
 5846 ; Бона иностранная. Германия ;  ;  ;  ;  ; 6 ; наташа2712 ; 102 
