 5594 ; Бона иностранная. Казахстан ;  ;  ;  ;  ; 5 ; lelik13821 ; 102 
 5595 ; Бона иностранная. Молдова ;  ;  ;  ;  ; 7 ; 333985 ; 16 
 5596 ; Бона иностранная. Молдова ;  ;  ;  ;  ; 3 ; alex241 ; 101 
 5597 ; Бона иностранная. Иран ;  ;  ;  ;  ; 10 ; njhub ; 40 
 5598 ; Бона иностранная. Италия ;  ;  ;  ;  ; 7 ; ножницы ; 40 
 5599 ; Бона иностранная. Италия ;  ;  ;  ;  ; 7 ; njhub ; 40 
 5600 ; Чек США ; 1899 ;  ;  ;  ; 20 ; Discover ; 232 
 5601 ; Бона иностранная ;  ;  ;  ;  ; 17 ; alesjane ; 227 
 5602 ; Бона иностранная ;  ;  ;  ;  ; 18 ; alesjane ; 159 
 5603 ; Акция ; 1923 ;  ;  ;  ; 5 ; Ok203 ; 104 
 5604 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5605 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5606 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5607 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5608 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5609 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5610 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5611 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5612 ; Акция. США ;  ;  ;  ;  ; 5 ; Ravalnath ; 102 
 5613 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5614 ; Акция. США ;  ;  ;  ;  ; 5 ; SS007 ; 100 
 5615 ; Акция ; 1919 ;  ;  ;  ; 21 ; denis.davydov ; 104 
 5616 ; Акция ; 1922 ;  ;  ;  ; 11 ; denis.davydov ; 104 
 5617 ; Акция ; 1947 ;  ;  ;  ; 19 ; 333985 ; 92 
 5618 ; Акция. Египет ;  ;  ;  ;  ; 9 ; alesjane ; 151 
 5619 ; Лот бон иностранных 36 шт ;  ;  ;  ; AU ; 77 ; njhub ; 750 
 5620 ; Лот бон 2 шт. Польша ;  ;  ;  ; AU ; 15 ; njhub ; 42 
 5621 ; Лот бон иностранных 18 шт ;  ;  ;  ; AU ; 37 ; njhub ; 563 
 5622 ; Лот бон Индонезия, 20 шт ;  ;  ;  ;  ; 22 ; pref ; 201 
