 3577 ; Бона иностранная ;  ;  ;  ;  ; 13 ; blacked ; 57 
 3578 ; Бона иностранная ;  ;  ;  ;  ; 70 ; glass ; 102 
 3579 ; Бона иностранная ;  ;  ;  ;  ; 58 ; neron.73 ; 65 
 3580 ; Бона иностранная ;  ;  ;  ;  ; 7 ; AIK60 ; 53 
 3581 ; 3 рубля ; 1961 ; Гос.казначейский билет ;  ; AU ; 55 ; Sky2 ; 148 
 3582 ; 2 доллара США ; 2003 ;  ;  ; AU ; 68 ; ls1870 ; 157 
 3583 ; 10 рублей ; 1909 ; Шипов 1912 г. Гос.кредитные билеты 1905-1912 гг. ;  ;  ; 47 ; blacked ; 64 
 3527 ; Бона иностранная ;  ;  ;  ;  ; 8 ; сс400 ; 26 
 3528 ; Бона иностранная ;  ;  ;  ;  ; 23 ; Опятор ; 77 
 3529 ; Бона иностранная ;  ;  ;  ;  ; 31 ; Опятор ; 95 
 3530 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Kadzuk ; 41 
 3531 ; Бона иностранная ;  ;  ;  ;  ; 11 ; derk02 ; 100 
 3532 ; Бона иностранная ;  ;  ;  ;  ; 48 ; abrek112 ; 99 
 3533 ; Бона иностранная ;  ;  ;  ;  ; 15 ; ppp ; 41 
 3534 ; Бона иностранная ;  ;  ;  ;  ; 21 ; abrek112 ; 101 
 3535 ; Бона иностранная ;  ;  ;  ;  ; 51 ; хъ0 ; 79 
 3536 ; Бона иностранная ;  ;  ;  ;  ; 9 ; migunchek ; 32 
 3537 ; Бона иностранная ;  ;  ;  ;  ; 67 ; abrek112 ; 101 
 3538 ; Бона иностранная ;  ;  ;  ;  ; 30 ; derk02 ; 202 
 3539 ; Бона иностранная ;  ;  ;  ;  ; 19 ; derk02 ; 407 
 3540 ; Бона иностранная ;  ;  ;  ;  ; 23 ; derk02 ; 200 
 3541 ; Бона иностранная ;  ;  ;  ;  ; 6 ; хъ0 ; 41 
 3542 ; Бона иностранная ;  ;  ;  ;  ; 24 ; из африки ; 204 
 3543 ; Бона иностранная ;  ;  ;  ;  ; 3 ; armadavls ; 104 
 3544 ; Бона иностранная ;  ;  ;  ;  ; 42 ; derk02 ; 816 
 3545 ; Бона иностранная ;  ;  ;  ;  ; 20 ; dikiy17 ; 32 
 3546 ; Бона иностранная ;  ;  ;  ;  ; 21 ; Gera_K ; 33 
 3547 ; Бона иностранная ;  ;  ;  ;  ; 24 ; faga2003 ; 36 
 3548 ; Бона иностранная ;  ;  ;  ;  ; 16 ; faga2003 ; 35 
 3549 ; Бона иностранная ;  ;  ;  ;  ; 26 ; derk02 ; 42 
 3550 ; Бона иностранная ;  ;  ;  ;  ; 10 ; Gera_K ; 26 
 3551 ; Бона иностранная ;  ;  ;  ;  ; 12 ; Gera_K ; 26 
 3552 ; Бона иностранная ;  ;  ;  ;  ; 13 ; dikiy17 ; 27 
 3553 ; Бона иностранная ;  ;  ;  ;  ; 16 ; dikiy17 ; 29 
 3554 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Gera_K ; 28 
 3555 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Gera_K ; 28 
 3556 ; Бона иностранная ;  ;  ;  ;  ; 20 ; Gera_K ; 29 
 3557 ; Бона иностранная ;  ;  ;  ;  ; 19 ; sveta6369 ; 26 
 3558 ; Бона иностранная ;  ;  ;  ;  ; 12 ; sveta6369 ; 29 
 3559 ; Бона иностранная ;  ;  ;  ;  ; 11 ; sveta6369 ; 31 
 3560 ; Бона иностранная ;  ;  ;  ;  ; 47 ; abrek112 ; 302 
