 5391 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 24 ; smel ; 302 
 5392 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 29 ; Ok203 ; 327 
 5393 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 36 ; Ok203 ; 469 
 5394 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 18 ; Maxim914 ; 208 
 5395 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 8 ; Maxim914 ; 306 
 5396 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 22 ; Maxim914 ; 202 
 5397 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 31 ; ВЯЗЪ ; 201 
 5398 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 8 ; Maxim914 ; 306 
 5399 ; Лот нотгельдов ( 8шт.) ;  ;  ;  ;  ; 29 ; ВЯЗЪ ; 201 
 5400 ; Лот нотгельдов ( 8шт.) ;  ;  ;  ;  ; 7 ; Майкл ; 408 
 5401 ; Лот нотгельдов ( 8шт.) ;  ;  ;  ;  ; 7 ; пара ; 357 
 5402 ; Лот нотгельдов ( 100шт.) ;  ;  ;  ;  ; 55 ; Ok203 ; 3609 
 5403 ; Облигация в100 рублей ; 1914 ;  ;  ;  ; 94 ; Vova1950 ; 3600 
 5404 ; Купоны ( 400шт.) ;  ;  ;  ;  ; 9 ; banks ; 591 
 5405 ; Лот талонов "Тувакобольт" 4 шт ; 1994 ;  ;  ;  ; 22 ; Vova1950 ; 804 
 5406 ; Лот выигрышных лотерейных билетов 8 шт ;  ;  ;  ;  ; 1 ; циркус ; 2 
 5407 ; Чек Китай ;  ;  ;  ;  ; 9 ; Olimpia ; 466 
 5408 ; Бумага ценная Франция ; 1913 ;  ;  ;  ; 47 ; diskus72 ; 227 
 5409 ; Акция. США ;  ;  ;  ;  ; 11 ; heavy_fly ; 153 
 5410 ; Акция. США ;  ;  ;  ;  ; 10 ; heavy_fly ; 152 
 5411 ; Акция. США ;  ;  ;  ;  ; 26 ; heavy_fly ; 266 
 5412 ; Акция. США ;  ;  ;  ;  ; 12 ; heavy_fly ; 152 
 5413 ; Акция. США ;  ;  ;  ;  ; 12 ; heavy_fly ; 152 
 5414 ; Акция. США ;  ;  ;  ;  ; 12 ; heavy_fly ; 152 
 5415 ; Акция. США ;  ;  ;  ;  ; 14 ; heavy_fly ; 152 
 5416 ; Гербовая бумага с водяным знаками ; 1757 ;  ;  ;  ; 24 ; denis.davydov ; 1928 
 5417 ; Гербовая бумага с водяным знаками ; 1792 ;  ;  ;  ; 24 ; denis.davydov ; 1928 
 5418 ; Почтовая карточка Рязань ;  ;  ;  ;  ; 17 ; flutter ; 643 
 5419 ; Почтовая карточка оз. Байкал ;  ;  ;  ;  ; 33 ; flutter ; 496 
 5420 ; Почтовая карточка р.Шилка ;  ;  ;  ;  ; 9 ; flutter ; 554 
 5421 ; Почтовая карточка Новая Земля ;  ;  ;  ;  ; 11 ; flutter ; 554 
 5422 ; Почтовая карточка Суук-Су ;  ;  ;  ;  ; 15 ; flutter ; 254 
 5423 ; Почтовая карточка г. Косотур ;  ;  ;  ;  ; 34 ; птичка16 ; 199 
 5424 ; Почтовая карточка С-Петербург ;  ;  ;  ;  ; 11 ; porte33 ; 150 
 5425 ; Почтовая карточка Томск ;  ;  ;  ;  ; 13 ; flutter ; 602 
 5341 ; Бона иностранная. Германия ;  ;  ;  ;  ; 45 ; Звездолёты ; 140 
 5342 ; Бона иностранная. Германия ;  ;  ;  ;  ; 13 ; ВЯЗЪ ; 55 
 5343 ; Бона иностранная. Германия ;  ;  ;  ;  ; 12 ; bsa300688 ; 57 
 5344 ; Бона иностранная. Германия ;  ;  ;  ;  ; 10 ; bsa300688 ; 30 
 5345 ; Бона иностранная. Германия ;  ;  ;  ;  ; 9 ; бриз33 ; 42 
 5346 ; Бона иностранная. Германия ;  ;  ;  ;  ; 11 ; 1gold ; 115 
 5347 ; Бона иностранная. Германия ;  ;  ;  ;  ; 21 ; Тётушка Чарли ; 183 
 5348 ; Бона иностранная. Германия ;  ;  ;  ;  ; 30 ; Спец ; 293 
 5349 ; Бона иностранная. Германия ;  ;  ;  ;  ; 19 ; Darik75 ; 130 
 5350 ; Бона иностранная. Германия ;  ;  ;  ;  ; 13 ; Darik75 ; 123 
 5351 ; Бона иностранная. Германия ;  ;  ;  ;  ; 26 ; Frodo Baggins ; 105 
 5352 ; Бона иностранная. Германия ;  ;  ;  ;  ; 10 ; бриз33 ; 14 
 5353 ; Бона иностранная. Германия ;  ;  ;  ;  ; 13 ; бриз33 ; 24 
 5354 ; Бона иностранная. Германия ;  ;  ;  ;  ; 25 ; taa ; 110 
 5355 ; Бона иностранная. Германия ;  ;  ;  ;  ; 32 ; diskus72 ; 110 
 5356 ; Бона иностранная. Германия ;  ;  ;  ;  ; 17 ; Alex1 ; 104 
 5357 ; Бона иностранная. Германия ;  ;  ;  ;  ; 12 ; El dinero ; 50 
 5358 ; Бона иностранная. Германия ;  ;  ;  ;  ; 7 ; бриз33 ; 22 
 5359 ; Бона иностранная. Германия ;  ;  ;  ;  ; 20 ; Darik75 ; 189 
 5360 ; Бона иностранная. Германия ;  ;  ;  ;  ; 18 ; Alex1 ; 105 
 5361 ; Бона иностранная. Германия ;  ;  ;  ;  ; 53 ; taa ; 277 
 5362 ; Бона иностранная. Германия ;  ;  ;  ;  ; 28 ; uhfvv7 ; 71 
 5363 ; Бона иностранная. Германия ;  ;  ;  ;  ; 13 ; бриз33 ; 27 
 5364 ; Бона иностранная. Германия ;  ;  ;  ;  ; 23 ; taa ; 122 
 5365 ; Бона иностранная. Германия ;  ;  ;  ;  ; 20 ; 947 ; 92 
 5366 ; Бона иностранная. Германия ;  ;  ;  ;  ; 12 ; цеховик ; 57 
 5367 ; Бона иностранная. Германия ;  ;  ;  ;  ; 23 ; El dinero ; 123 
 5368 ; Бона иностранная. Германия ;  ;  ;  ;  ; 40 ; 947 ; 114 
 5369 ; Бона иностранная. Финляндия ;  ;  ;  ;  ; 19 ; bsa300688 ; 101 
 5370 ; Бона иностранная. Финляндия ;  ;  ;  ;  ; 12 ; tss ; 55 
 5371 ; Бона иностранная. Словения ;  ;  ;  ;  ; 13 ; 1gold ; 35 
 5372 ; Бона иностранная. Словения ;  ;  ;  ;  ; 13 ; js0000 ; 30 
 5373 ; Бона иностранная. Сербская Республика Босния и Герцеговина ;  ;  ;  ;  ; 25 ; bva150979 ; 215 
 5374 ; Бона иностранная. Босния и Герцеговина ;  ;  ;  ;  ; 9 ; Метро62 ; 102 
 5375 ; Бона иностранная. Босния и Герцеговина ;  ;  ;  ;  ; 9 ; Метро62 ; 102 
 5376 ; Бона иностранная. Босния и Герцеговина ;  ;  ;  ;  ; 9 ; Метро62 ; 102 
 5377 ; Бона иностранная. Босния и Герцеговина ;  ;  ;  ;  ; 9 ; Метро62 ; 102 
 5378 ; Бона иностранная. Босния и Герцеговина ;  ;  ;  ;  ; 9 ; Метро62 ; 102 
 5379 ; Бона иностранная. Сербская Краина ;  ;  ;  ;  ; 20 ; жора ; 204 
 5380 ; Бона иностранная. Сербская Краина ;  ;  ;  ;  ; 17 ; жора ; 204 
 5381 ; Бона иностранная. Сербская Краина ;  ;  ;  ;  ; 16 ; жора ; 204 
 5382 ; Бона иностранная. Сербская Краина ;  ;  ;  ;  ; 13 ; жора ; 221 
 5383 ; Бона иностранная. Сербская Краина ;  ;  ;  ;  ; 19 ; жора ; 230 
 5384 ; Бона иностранная. Македония ;  ;  ;  ;  ; 18 ; Метро62 ; 101 
 5385 ; Бона иностранная. Хорватия ;  ;  ;  ;  ; 7 ; гудзон ; 16 
 5386 ; Бона иностранная. Хорватия ;  ;  ;  ;  ; 9 ; магаз ; 26 
 5387 ; Бона иностранная. Хорватия ;  ;  ;  ;  ; 9 ; Capt2 ; 30 
 5388 ; Бона иностранная. Татарстан ;  ;  ;  ;  ; 12 ; ETI ; 51 
 5389 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 13 ; Maxim914 ; 355 
 5390 ; Лот нотгельдов ( 6шт.) ;  ;  ;  ;  ; 17 ; Maxim914 ; 368 
 5291 ; Бона иностранная. Пакистан ;  ;  ;  ;  ; 10 ; Kortes55 ; 30 
 5292 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 28 ; bsa300688 ; 101 
 5293 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 33 ; птичка16 ; 150 
 5294 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 17 ; doc2 ; 79 
 5295 ; Бона иностранная. Ямайка ;  ;  ;  ;  ; 7 ; doc2 ; 80 
